SampleTimeFine,Roll,Pitch,Yaw
373378,3.559547,-82.970579,1.991189
373478,3.6556,-83.020107,1.79788
373578,3.721605,-83.064388,1.626094
373678,3.762707,-83.09924,1.470185
373778,3.797787,-83.124519,1.311548
373878,3.851025,-83.144928,1.124634
373978,3.939407,-83.164142,0.898611
374078,4.025837,-83.183643,0.678178
374178,4.086942,-83.201122,0.500362
374278,4.091725,-83.210369,0.407449
374378,4.109051,-83.202187,0.334482
374478,4.174741,-83.182971,0.245429
374578,4.282185,-83.161234,0.132272
374678,4.448687,-83.142487,-0.030756
374778,4.670455,-83.132358,-0.230834
374878,4.948863,-83.123842,-0.449605
374978,5.237436,-83.097038,-0.63319
375078,5.531803,-83.029204,-0.792776
375178,5.845829,-82.9132,-0.970701
375278,6.191294,-82.742883,-1.216304
375378,6.513066,-82.508036,-1.512997
375478,6.780361,-82.196679,-1.850863
375578,6.988411,-81.805428,-2.201645
375678,7.188569,-81.36426,-2.592569
375778,7.39126,-80.900621,-2.98701
375878,7.574367,-80.449961,-3.331989
375978,7.646862,-80.047135,-3.527515
376078,7.694985,-79.747785,-3.65271
376178,7.802302,-79.62295,-3.802922
376278,8.003704,-79.695684,-4.042079
376378,8.361142,-79.932649,-4.434689
376478,8.956993,-80.281987,-5.061506
376578,9.868505,-80.702358,-6.010376
376678,11.025534,-81.137153,-7.239248
376778,12.144651,-81.505819,-8.491266
376878,12.889091,-81.723823,-9.436898
376978,13.122172,-81.752057,-9.931214
377078,12.870893,-81.625677,-9.97565
377178,12.347457,-81.423848,-9.742818
377278,11.765434,-81.229743,-9.400514
377378,11.205288,-81.092233,-9.014819
377478,10.710792,-81.021613,-8.633211
377578,10.299503,-81.0135,-8.299609
377678,9.970615,-81.052792,-8.038278
377778,9.738878,-81.134486,-7.840866
377878,9.580826,-81.254019,-7.677414
377978,9.476981,-81.398173,-7.540194
378078,9.372181,-81.550517,-7.402894
378178,9.208777,-81.695374,-7.233721
378278,8.963594,-81.823857,-7.016186
378378,8.664723,-81.93585,-6.76756
378478,8.339775,-82.038241,-6.501711
378578,7.959842,-82.1374,-6.17583
378678,7.553457,-82.242263,-5.809526
378778,7.166041,-82.359361,-5.445265
378878,6.833243,-82.489187,-5.1223
378978,6.590708,-82.627804,-4.878177
379078,6.455788,-82.770043,-4.732691
379178,6.410472,-82.912883,-4.672294
379278,6.458744,-83.053945,-4.705052
379378,6.557973,-83.194564,-4.790969
379478,6.652619,-83.335195,-4.876589
379578,6.683475,-83.471886,-4.90024
379678,6.604152,-83.600258,-4.809235
379778,6.410205,-83.71957,-4.59851
379878,6.153926,-83.835082,-4.319762
379978,5.886291,-83.953044,-4.018425
380078,5.622416,-84.075017,-3.704171
380178,5.355116,-84.196404,-3.368137
380278,5.026403,-84.307741,-2.95643
380378,4.541572,-84.394901,-2.38229
380478,3.878423,-84.447061,-1.624154
380578,3.059512,-84.462735,-0.702829
380678,2.119883,-84.453492,0.346409
380778,1.093928,-84.435271,1.4896
380878,0.061213,-84.423351,2.641984
380978,-0.945575,-84.419505,3.762205
381078,-1.939954,-84.409779,4.849434
381178,-2.883906,-84.368857,5.851831
381278,-3.715278,-84.279782,6.698981
381378,-4.442476,-84.143189,7.407062
381478,-5.049598,-83.965867,7.991768
381578,-5.528807,-83.755837,8.473025
381678,-5.88999,-83.502158,8.890224
381778,-6.192173,-83.199568,9.332181
381878,-6.505497,-82.864485,9.881245
381978,-6.856862,-82.528853,10.531077
382078,-7.277439,-82.237859,11.264373
382178,-7.811879,-82.047542,12.05448
382278,-8.403938,-81.975936,12.754817
382378,-9.025928,-81.965468,13.309923
382478,-9.523943,-81.966668,13.626976
382578,-9.90909,-81.969274,13.75286
382678,-10.250955,-82.017165,13.838962
382778,-10.565626,-82.160867,13.993955
382878,-10.797799,-82.416972,14.217748
382978,-10.759394,-82.740127,14.323155
383078,-10.374383,-83.052028,14.191832
383178,-9.706636,-83.28489,13.827062
383278,-8.925197,-83.414681,13.347721
383378,-8.234648,-83.464918,12.934683
383478,-7.713811,-83.47672,12.653783
383578,-7.357489,-83.4847,12.49261
383678,-7.163889,-83.485874,12.440659
383778,-7.138292,-83.452028,12.500513
383878,-7.270939,-83.359808,12.656647
383978,-7.506043,-83.224975,12.85448
384078,-7.739152,-83.089348,12.994103
384178,-7.90511,-82.984756,13.018806
384278,-8.003109,-82.930693,12.959511
384378,-7.996883,-82.921832,12.806427
384478,-7.817833,-82.930254,12.509033
384578,-7.469295,-82.937459,12.07427
384678,-7.04963,-82.944823,11.598891
384778,-6.648986,-82.95057,11.166108
384878,-6.310039,-82.948264,10.803822
384978,-6.067268,-82.934403,10.530617
385078,-5.919814,-82.918339,10.333165
385178,-5.814917,-82.908797,10.157639
385278,-5.700704,-82.915378,9.957115
385378,-5.51307,-82.944141,9.674023
385478,-5.230596,-82.996705,9.293831
385578,-4.834684,-83.065951,8.802224
385678,-4.330803,-83.141693,8.202622
385778,-3.784266,-83.219813,7.56231
385878,-3.266731,-83.294418,6.955723
385978,-2.802471,-83.345487,6.41181
386078,-2.397834,-83.382521,5.939171
386178,-2.035066,-83.429976,5.516028
386278,-1.702947,-83.496135,5.122183
386378,-1.415668,-83.566405,4.771159
386478,-1.15268,-83.633354,4.447634
386578,-0.910141,-83.697446,4.151705
386678,-0.623154,-83.760624,3.828076
386778,-0.257924,-83.825166,3.441787
386878,0.20803,-83.89685,2.962337
386978,0.76791,-83.972146,2.400546
387078,1.411222,-84.033238,1.780785
387178,2.099532,-84.061013,1.141234
387278,2.783819,-84.048497,0.524408
387378,3.437592,-84.012978,-0.055489
387478,4.051197,-83.982558,-0.601049
387578,4.616006,-83.973707,-1.105447
387678,5.15293,-83.988225,-1.579185
387778,5.694882,-84.001006,-2.041065
387878,6.274004,-83.972457,-2.501057
387978,6.863232,-83.882081,-2.930982
388078,7.360615,-83.733451,-3.256241
388178,7.754386,-83.536329,-3.494964
388278,8.093102,-83.293702,-3.727032
388378,8.332375,-82.980959,-3.935718
388478,8.520808,-82.575808,-4.143546
388578,8.704571,-82.075705,-4.369869
388678,8.923097,-81.491303,-4.625059
388778,9.165112,-80.859169,-4.867255
388878,9.307665,-80.240806,-4.952835
388978,9.337347,-79.713826,-4.852374
389078,9.332878,-79.338551,-4.653009
389178,9.246198,-79.125518,-4.349569
389278,9.122849,-79.050823,-4.027747
389378,9.078425,-79.080164,-3.794629
389478,9.189081,-79.183338,-3.705733
389578,9.455587,-79.336504,-3.778735
389678,9.764913,-79.49174,-3.947828
389778,9.901261,-79.575332,-4.048082
389878,9.770061,-79.535022,-3.999993
389978,9.428868,-79.389956,-3.83002
390078,8.947114,-79.207863,-3.566971
390178,8.46571,-79.054827,-3.306448
390278,8.108693,-78.957277,-3.126667
390378,7.887211,-78.907097,-3.009126
390478,7.77766,-78.891234,-2.937006
390578,7.768728,-78.905027,-2.919338
390678,7.82385,-78.94332,-2.933961
390778,7.93003,-79.000445,-2.97107
390878,8.073459,-79.066282,-3.016657
390978,8.227039,-79.140188,-3.05899
391078,8.326463,-79.217005,-3.059777
391178,8.313064,-79.277105,-2.99564
391278,8.175965,-79.302063,-2.870412
391378,7.946509,-79.309976,-2.707602
391478,7.643833,-79.31982,-2.510672
391578,7.304656,-79.345484,-2.297825
391678,6.959996,-79.38542,-2.071633
391778,6.62431,-79.443139,-1.828421
391878,6.329983,-79.52338,-1.589666
391978,6.087593,-79.633115,-1.36948
392078,5.915213,-79.775296,-1.194894
392178,5.794761,-79.944735,-1.05613
392278,5.682181,-80.121888,-0.916446
392378,5.547511,-80.282013,-0.751866
392478,5.362724,-80.409391,-0.535261
392578,5.119987,-80.500521,-0.257958
392678,4.818226,-80.560551,0.08183
392778,4.480863,-80.600113,0.454645
392878,4.118093,-80.628506,0.843374
392978,3.755694,-80.658203,1.219001
393078,3.384581,-80.687508,1.59299
393178,2.993497,-80.710309,1.985942
393278,2.561485,-80.719989,2.427769
393378,2.081474,-80.712297,2.922037
393478,1.553316,-80.688668,3.466599
393578,0.961724,-80.649044,4.068066
393678,0.313206,-80.594528,4.714421
393778,-0.362519,-80.531145,5.379187
393878,-1.014509,-80.463404,6.027379
393978,-1.603304,-80.389987,6.639871
394078,-2.123755,-80.305617,7.213637
394178,-2.579813,-80.207264,7.747821
394278,-3.016109,-80.092911,8.276432
394378,-3.463067,-79.960499,8.816052
394478,-3.930206,-79.808674,9.365363
394578,-4.397983,-79.647444,9.898222
394678,-4.84226,-79.496898,10.397983
394778,-5.223782,-79.368638,10.834439
394878,-5.492002,-79.252027,11.171824
394978,-5.598543,-79.116721,11.375317
395078,-5.554052,-78.924279,11.452139
395178,-5.431754,-78.63335,11.47046
395278,-5.286345,-78.228209,11.494274
395378,-5.114504,-77.743456,11.54304
395478,-4.935781,-77.238431,11.633085
395578,-4.757743,-76.801007,11.727445
395678,-4.611042,-76.500822,11.791561
395778,-4.537235,-76.362394,11.803208
395878,-4.550774,-76.367934,11.759134
395978,-4.634201,-76.484477,11.668691
396078,-4.812014,-76.671576,11.593826
396178,-5.082193,-76.938382,11.612349
396278,-5.366389,-77.331754,11.744156
396378,-5.521438,-77.863832,11.928665
396478,-5.405725,-78.481384,12.061815
396578,-5.051091,-79.078719,12.132348
396678,-4.566804,-79.557074,12.178968
396778,-4.033596,-79.866884,12.20158
396878,-3.592857,-80.015108,12.276163
396978,-3.283792,-80.06148,12.387505
397078,-3.188711,-80.070169,12.59273
397178,-3.37021,-80.07403,12.956192
397278,-3.8439,-80.082106,13.49792
397378,-4.523726,-80.097017,14.162583
397478,-5.230554,-80.119399,14.797535
397578,-5.840424,-80.15289,15.311075
397678,-6.352741,-80.21344,15.720367
397778,-6.806266,-80.314504,16.075994
397878,-7.159784,-80.439369,16.345402
397978,-7.390087,-80.572056,16.506535
398078,-7.551916,-80.696468,16.604017
398178,-7.694967,-80.805451,16.681239
398278,-7.870632,-80.898432,16.784423
398378,-8.10959,-80.975672,16.943628
398478,-8.416563,-81.040918,17.155188
398578,-8.751642,-81.108927,17.379723
398678,-9.081952,-81.196858,17.587595
398778,-9.359959,-81.311506,17.736859
398878,-9.542722,-81.438976,17.793282
398978,-9.672543,-81.565739,17.797624
399078,-9.832651,-81.687587,17.827469
399178,-10.048373,-81.807073,17.9053
399278,-10.306498,-81.929614,18.020042
399378,-10.590602,-82.058995,18.156038
399478,-10.846336,-82.193894,18.261792
399578,-11.043841,-82.320015,18.308354
399678,-11.182526,-82.426043,18.296487
399778,-11.285544,-82.516271,18.247244
399878,-11.392891,-82.60675,18.206118
399978,-11.522684,-82.714313,18.196515
400078,-11.655769,-82.830886,18.201291
400178,-11.74345,-82.932768,18.175496
400278,-11.767023,-83.006843,18.103205
400378,-11.727477,-83.057921,17.985121
400478,-11.656182,-83.099681,17.859067
400578,-11.546608,-83.132477,17.72284
400678,-11.360762,-83.156747,17.532975
400778,-11.081217,-83.17136,17.261006
400878,-10.694489,-83.184962,16.886821
400978,-10.211544,-83.197587,16.419299
401078,-9.632322,-83.205709,15.863212
401178,-8.944746,-83.194758,15.214804
401278,-8.168077,-83.152881,14.499983
401378,-7.329914,-83.07723,13.753677
401478,-6.46992,-82.966183,13.002445
401578,-5.587677,-82.820354,12.225826
401678,-4.706566,-82.622803,11.418463
401778,-3.84728,-82.348355,10.58426
401878,-3.052564,-81.982557,9.762995
401978,-2.369344,-81.538872,9.022121
402078,-1.826035,-81.066685,8.43279
402178,-1.424459,-80.642467,8.039655
402278,-0.987028,-80.347668,7.680004
402378,-0.530779,-80.222159,7.33636
402478,-0.091502,-80.253117,7.016815
402578,0.310435,-80.380602,6.728939
402678,0.721059,-80.538109,6.41978
402778,1.215145,-80.682698,5.994942
402878,1.757175,-80.785212,5.440011
402978,2.199167,-80.806323,4.862687
403078,2.42478,-80.727703,4.378626
403178,2.480824,-80.58088,3.97982
403278,2.4097,-80.416096,3.677087
403378,2.224164,-80.296963,3.510227
403478,2.071128,-80.258415,3.393326
403578,2.029202,-80.286457,3.288323
403678,2.128856,-80.325447,3.155341
403778,2.335378,-80.350414,2.993287
403878,2.592346,-80.35665,2.805965
403978,2.82094,-80.353199,2.625818
404078,3.016146,-80.358864,2.44653
404178,3.188527,-80.389492,2.274135
404278,3.317237,-80.443024,2.134604
404378,3.393692,-80.509731,2.01693
404478,3.397955,-80.574817,1.917208
404578,3.334638,-80.635428,1.824506
404678,3.222278,-80.6899,1.737129
404778,3.076521,-80.743266,1.675882
404878,2.955977,-80.802293,1.614484
404978,2.898385,-80.865416,1.52873
405078,2.92725,-80.934444,1.388753
405178,3.039548,-81.019484,1.18861
405278,3.250968,-81.128718,0.908797
405378,3.533791,-81.254353,0.570147
405478,3.863201,-81.38545,0.188268
405578,4.199923,-81.515576,-0.195076
405678,4.530581,-81.642406,-0.569091
405778,4.82306,-81.763775,-0.900404
405878,5.077005,-81.875128,-1.188643
405978,5.298885,-81.979287,-1.438949
406078,5.498832,-82.078719,-1.656573
406178,5.675892,-82.168172,-1.839402
406278,5.815625,-82.245224,-1.976034
406378,5.907683,-82.311276,-2.051841
406478,5.943717,-82.366496,-2.05426
406578,5.933564,-82.405365,-1.991462
406678,5.896685,-82.438668,-1.884401
406778,5.834787,-82.473141,-1.744407
406878,5.719323,-82.502511,-1.542041
406978,5.479411,-82.50445,-1.201623
407078,5.08627,-82.45154,-0.684539
407178,4.549115,-82.329723,-0.002086
407278,3.920284,-82.143385,0.784901
407378,3.290828,-81.921015,1.559977
407478,2.744561,-81.700179,2.210656
407578,2.318213,-81.501584,2.696102
407678,1.990024,-81.299315,3.044094
407778,1.720601,-81.051212,3.302726
407878,1.493856,-80.728135,3.510399
407978,1.3103,-80.329467,3.694383
408078,1.177927,-79.873898,3.868776
408178,1.103152,-79.398444,4.035984
408278,1.116821,-78.960304,4.143908
408378,1.276539,-78.63088,4.076194
408478,1.504023,-78.445861,3.831128
408578,1.696894,-78.410511,3.489865
408678,1.820478,-78.50523,3.133609
408778,1.90095,-78.676875,2.811159
408878,1.965178,-78.906848,2.565007
408978,2.013673,-79.172301,2.413853
409078,2.144155,-79.446822,2.281346
409178,2.442296,-79.700122,2.096699
409278,2.965606,-79.900572,1.798245
409378,3.612682,-80.036322,1.459209
409478,4.282668,-80.132098,1.145625
409578,4.928041,-80.223823,0.874921
409678,5.488224,-80.327432,0.675462
409778,5.870903,-80.438086,0.603879
409878,6.02503,-80.532503,0.677634
409978,5.87981,-80.591264,0.945133
410078,5.407693,-80.608179,1.443809
410178,4.762837,-80.589529,2.040802
410278,4.201979,-80.573711,2.494211
410378,3.819118,-80.618107,2.754626
410478,3.573575,-80.731529,2.906047
410578,3.455198,-80.892951,2.983987
410678,3.460247,-81.081514,2.991482
410778,3.53861,-81.28152,2.957143
410878,3.625449,-81.483075,2.923092
410978,3.667004,-81.676187,2.926158
411078,3.612569,-81.85178,3.012983
411178,3.463922,-82.00394,3.185946
411278,3.222106,-82.138365,3.439016
411378,2.898612,-82.261929,3.755817
411478,2.520838,-82.388963,4.108713
411578,2.099911,-82.529916,4.491473
411678,1.659971,-82.677905,4.884232
411778,1.21814,-82.826933,5.272464
411878,0.745496,-82.981479,5.678457
411978,0.231318,-83.146174,6.11385
412078,-0.340558,-83.31022,6.604574
412178,-0.998062,-83.456241,7.190128
412278,-1.740776,-83.577691,7.869897
412378,-2.551032,-83.669156,8.622436
412478,-3.403114,-83.740871,9.416819
412578,-4.282344,-83.813967,10.23111
412678,-5.171412,-83.90626,11.057105
412778,-6.074226,-84.020375,11.910092
412878,-6.95361,-84.134884,12.752772
412978,-7.703384,-84.219795,13.469249
413078,-8.265881,-84.268021,14.003427
413178,-8.651947,-84.284127,14.3632
413278,-8.881373,-84.282334,14.567759
413378,-9.031718,-84.281304,14.697454
413478,-9.152075,-84.292662,14.809606
413578,-9.29146,-84.315189,14.970455
413678,-9.420155,-84.329137,15.16656
413778,-9.492106,-84.300253,15.36221
413878,-9.42958,-84.193077,15.46752
413978,-9.179696,-83.998501,15.388708
414078,-8.726675,-83.725943,15.066222
414178,-8.07947,-83.396977,14.483194
414278,-7.279071,-83.024052,13.67823
414378,-6.405237,-82.603506,12.753922
414478,-5.540719,-82.139987,11.839923
414578,-4.730742,-81.69484,11.00646
414678,-3.829014,-81.390165,10.076904
414778,-2.908184,-81.316943,9.073657
414878,-2.064512,-81.449791,8.102271
414978,-1.275504,-81.702977,7.157902
415078,-0.41267,-82.02626,6.12455
415178,0.600888,-82.387191,4.921976
415278,1.813937,-82.752979,3.482633
415378,3.068504,-83.068083,1.954123
415478,4.024554,-83.266552,0.673207
415578,4.522973,-83.322678,-0.207191
415678,4.655368,-83.278774,-0.738806
415778,4.590666,-83.21971,-1.032573
415878,4.564115,-83.209271,-1.273835
415978,4.655337,-83.2619,-1.526028
416078,4.87314,-83.355194,-1.821789
416178,5.17439,-83.452698,-2.163827
416278,5.468736,-83.544891,-2.508966
416378,5.71527,-83.65107,-2.837131
416478,5.977435,-83.786565,-3.199157
416578,6.191508,-83.944212,-3.513969
416678,6.294484,-84.106139,-3.717333
416778,6.294803,-84.253466,-3.830984
416878,6.260912,-84.389417,-3.924369
416978,6.271347,-84.527117,-4.069203
417078,6.307459,-84.672092,-4.235938
417178,6.338071,-84.81174,-4.389219
417278,6.333219,-84.936226,-4.498669
417378,6.332792,-85.046711,-4.607157
417478,6.368399,-85.150746,-4.741353
417578,6.539174,-85.269341,-4.992414
417678,6.87226,-85.421148,-5.384629
417778,7.389486,-85.603776,-5.936155
417878,8.096292,-85.799066,-6.656348
417978,8.927732,-85.984839,-7.48558
418078,9.762091,-86.149611,-8.307156
418178,10.482234,-86.281749,-9.008803
418278,11.022032,-86.37958,-9.524931
418378,11.424557,-86.459774,-9.906862
418478,11.726982,-86.542082,-10.199105
418578,11.989186,-86.632078,-10.46146
418678,12.132643,-86.721025,-10.607574
418778,12.169906,-86.792817,-10.647999
418878,12.093732,-86.83781,-10.571475
418978,11.893501,-86.850719,-10.357749
419078,11.579028,-86.836328,-10.003924
419178,11.12465,-86.804204,-9.477485
419278,10.521457,-86.751328,-8.771229
419378,9.730413,-86.672652,-7.85671
419478,8.655431,-86.562525,-6.658304
419578,7.382621,-86.423105,-5.281476
419678,6.027476,-86.255401,-3.858374
419778,4.74958,-86.062701,-2.547173
419878,3.664292,-85.848491,-1.448375
419978,2.770923,-85.608365,-0.536565
420078,2.020047,-85.333648,0.265036
420178,1.322528,-85.023899,1.064424
420278,0.653909,-84.69294,1.900695
420378,0.009905,-84.35707,2.756619
420478,-0.580837,-84.031877,3.562343
420578,-1.115415,-83.747919,4.256647
420678,-1.562705,-83.531953,4.762621
420778,-1.916448,-83.369831,5.084247
420878,-2.236409,-83.22555,5.318933
420978,-2.494628,-83.083714,5.476427
421078,-2.673124,-82.968738,5.561914
421178,-2.76676,-82.912576,5.589337
421278,-2.747196,-82.92126,5.554467
421378,-2.581194,-82.980824,5.446716
421478,-2.23124,-83.072149,5.237684
421578,-1.660432,-83.168974,4.879139
421678,-0.965555,-83.258563,4.442883
421778,-0.254342,-83.337197,4.021938
421878,0.369589,-83.403448,3.702006
421978,0.859039,-83.444352,3.517147
422078,1.184822,-83.441211,3.476636
422178,1.297577,-83.38851,3.610462
422278,1.202407,-83.298705,3.900173
422378,0.918904,-83.180505,4.327402
422478,0.447464,-83.039552,4.914379
422578,-0.14729,-82.887096,5.610132
422678,-0.721216,-82.736173,6.277645
422778,-1.168169,-82.608055,6.797466
422878,-1.520096,-82.523195,7.18977
422978,-1.814902,-82.482289,7.496502
423078,-2.08297,-82.476117,7.766855
423178,-2.298364,-82.498777,7.989357
423278,-2.455767,-82.547278,8.171116
423378,-2.535869,-82.617,8.288447
423478,-2.548444,-82.704139,8.349958
423578,-2.519832,-82.811862,8.381587
423678,-2.47013,-82.946705,8.391674
423778,-2.419967,-83.122438,8.389339
423878,-2.381288,-83.353782,8.385252
423978,-2.367871,-83.639212,8.399332
424078,-2.417117,-83.961425,8.47159
424178,-2.532133,-84.290515,8.606811
424278,-2.710783,-84.612063,8.801538
424378,-2.882851,-84.908561,8.975169
424478,-3.018624,-85.163972,9.095442
424578,-3.079033,-85.37745,9.127656
424678,-3.058775,-85.561658,9.084025
424778,-2.938532,-85.732223,8.960742
424878,-2.715414,-85.89525,8.751355
424978,-2.406342,-86.0633,8.46419
425078,-2.058946,-86.231887,8.136931
425178,-1.73688,-86.383743,7.830801
425278,-1.411095,-86.505568,7.515318
425378,-1.06361,-86.601246,7.178576
425478,-0.697699,-86.681187,6.823952
425578,-0.308842,-86.743071,6.451496
425678,0.10201,-86.780006,6.061758
425778,0.583954,-86.791956,5.606195
425878,1.180249,-86.786859,5.047249
425978,1.990782,-86.779564,4.284068
426078,3.070555,-86.776498,3.26782
426178,4.424183,-86.781888,1.99633
426278,5.975976,-86.797055,0.543857
426378,7.541473,-86.808339,-0.90264
426478,8.998276,-86.79041,-2.217638
426578,10.279084,-86.72107,-3.340495
426678,11.267702,-86.588762,-4.180604
426778,11.880095,-86.38233,-4.693478
426878,12.123626,-86.088768,-4.917349
426978,12.174639,-85.699975,-5.026916
427078,12.194419,-85.205853,-5.156994
427178,12.354228,-84.607985,-5.433155
427278,12.634911,-83.9547,-5.820697
427378,12.869975,-83.301857,-6.1348
427478,13.036336,-82.695675,-6.33527
427578,13.160421,-82.194945,-6.435283
427678,13.193685,-81.878858,-6.388416
427778,13.275691,-81.773318,-6.34442
427878,13.551268,-81.824276,-6.457819
427978,14.099797,-81.972082,-6.833372
428078,14.841259,-82.176552,-7.469584
428178,15.560355,-82.376382,-8.205206
428278,16.038625,-82.483391,-8.823493
428378,16.135806,-82.440736,-9.142626
428478,15.913322,-82.25618,-9.174852
428578,15.506289,-82.003406,-9.020477
428678,15.10379,-81.76759,-8.828586
428778,14.822279,-81.597926,-8.70119
428878,14.702417,-81.507552,-8.6769
428978,14.716634,-81.489955,-8.720494
429078,14.845868,-81.518673,-8.817982
429178,15.032014,-81.57158,-8.939934
429278,15.241386,-81.635239,-9.077099
429378,15.46567,-81.707823,-9.232472
429478,15.68932,-81.795378,-9.407852
429578,15.841579,-81.878374,-9.555447
429678,15.86215,-81.938997,-9.628957
429778,15.741558,-81.974974,-9.614642
429878,15.506312,-81.99361,-9.515339
429978,15.204894,-82.007297,-9.360972
430078,14.881391,-82.025821,-9.187949
430178,14.562328,-82.059337,-9.012398
430278,14.295287,-82.111637,-8.870579
430378,14.07684,-82.19012,-8.760556
430478,13.935062,-82.298968,-8.716395
430578,13.887501,-82.432976,-8.758639
430678,13.91851,-82.574522,-8.875919
430778,13.977356,-82.701869,-9.0154
430878,14.004437,-82.800762,-9.118767
430978,13.96462,-82.871059,-9.155118
431078,13.837625,-82.920692,-9.096029
431178,13.624493,-82.95497,-8.9351
431278,13.328912,-82.982501,-8.671698
431378,12.987836,-83.007829,-8.341957
431478,12.654588,-83.039505,-8.002516
431578,12.35107,-83.083424,-7.686803
431678,12.065658,-83.130768,-7.389332
431778,11.72408,-83.16795,-7.04217
431878,11.286391,-83.186179,-6.609585
431978,10.782758,-83.186518,-6.108463
432078,10.255003,-83.181984,-5.564854
432178,9.726457,-83.18659,-4.994847
432278,9.184862,-83.201481,-4.404072
432378,8.621888,-83.215078,-3.803487
432478,8.039544,-83.221114,-3.202943
432578,7.415998,-83.210598,-2.591782
432678,6.748339,-83.16249,-1.977073
432778,6.043599,-83.068786,-1.368518
432878,5.303897,-82.926685,-0.75548
432978,4.582206,-82.7444,-0.158577
433078,3.940999,-82.521657,0.395283
433178,3.417401,-82.262592,0.89525
433278,2.997396,-81.973732,1.38375
433378,2.628856,-81.668258,1.920739
433478,2.269583,-81.343053,2.512931
433578,1.919734,-80.972942,3.113796
433678,1.558658,-80.541932,3.692338
433778,1.17869,-80.091225,4.210608
433878,0.725771,-79.695664,4.672341
433978,0.272059,-79.431863,4.990099
434078,-0.03847,-79.324036,5.092703
434178,-0.193104,-79.334742,5.049015
434278,-0.219351,-79.443208,4.925693
434378,-0.16758,-79.66464,4.789136
434478,-0.016889,-80.005369,4.636851
434578,0.278103,-80.439315,4.450639
434678,0.737538,-80.915804,4.231019
434778,1.313874,-81.355028,4.00782
434878,1.873836,-81.676597,3.849146
434978,2.257767,-81.845855,3.829213
435078,2.360321,-81.888898,3.991703
435178,2.245503,-81.858966,4.247444
435278,2.003021,-81.787284,4.535012
435378,1.68577,-81.683205,4.849892
435478,1.330578,-81.554743,5.175946
435578,1.021192,-81.422057,5.429921
435678,0.862277,-81.324108,5.507843
435778,0.894071,-81.302491,5.383341
435878,1.025513,-81.370184,5.167569
435978,1.211185,-81.492032,4.913722
436078,1.469249,-81.642587,4.592359
436178,1.799792,-81.816534,4.201618
436278,2.151691,-82.016991,3.791724
436378,2.466386,-82.233959,3.415239
436478,2.716026,-82.455969,3.105873
436578,2.845313,-82.659098,2.926446
436678,2.865299,-82.840403,2.864891
436778,2.823981,-83.009838,2.868833
436878,2.789743,-83.184384,2.865574
436978,2.803405,-83.372323,2.81582
437078,2.853587,-83.567326,2.728537
437178,2.939175,-83.76434,2.604817
437278,3.045973,-83.95783,2.460655
437378,3.138641,-84.147072,2.328245
437478,3.16442,-84.32028,2.260002
437578,3.11619,-84.470814,2.270059
437678,3.06302,-84.601725,2.291725
437778,3.023348,-84.719876,2.313294
437878,2.987887,-84.824219,2.347093
437978,2.938143,-84.912335,2.406039
438078,2.870904,-84.987247,2.482927
438178,2.807357,-85.047059,2.551314
438278,2.776413,-85.095612,2.591143
438378,2.811796,-85.142943,2.572458
438478,2.958593,-85.194457,2.457178
438578,3.185439,-85.24698,2.28104
438678,3.513418,-85.288921,2.017216
438778,3.990243,-85.312848,1.612998
438878,4.662776,-85.327384,1.021349
438978,5.566821,-85.336369,0.214307
439078,6.633062,-85.327543,-0.730735
439178,7.795135,-85.285277,-1.73717
439278,8.966041,-85.201783,-2.719681
439378,10.112699,-85.071688,-3.666036
439478,11.161871,-84.88746,-4.541192
439578,12.125226,-84.657841,-5.39146
439678,13.040422,-84.385187,-6.266115
439778,13.974847,-84.075074,-7.22237
439878,14.99306,-83.736653,-8.306831
439978,16.13957,-83.376448,-9.523895
440078,17.260151,-82.988858,-10.695628
440178,18.077103,-82.571793,-11.535138
440278,18.679034,-82.130661,-12.122239
440378,19.202888,-81.718648,-12.614582
440478,19.77385,-81.422636,-13.15523
440578,20.529755,-81.277301,-13.869826
440678,21.482247,-81.234374,-14.763987
440778,22.668352,-81.245946,-15.857355
440878,24.095172,-81.286861,-17.174137
440978,25.549763,-81.32199,-18.556417
441078,26.625303,-81.290032,-19.637136
441178,27.13536,-81.178919,-20.218477
441278,27.198153,-81.012464,-20.375432
441378,26.998078,-80.839812,-20.254303
441478,26.768125,-80.704512,-20.047335
441578,26.631071,-80.610086,-19.841809
441678,26.5629,-80.537131,-19.595394
441778,26.542283,-80.470888,-19.300717
441878,26.537901,-80.417971,-18.963971
441978,26.557427,-80.395929,-18.633291
442078,26.677669,-80.418431,-18.396185
442178,26.900105,-80.479007,-18.24345
442278,27.163556,-80.559486,-18.118411
442378,27.418963,-80.642013,-17.984184
442478,27.596464,-80.706426,-17.771232
442578,27.654912,-80.739758,-17.433672
442678,27.53183,-80.728077,-16.900756
442778,27.27102,-80.683791,-16.210638
442878,26.948786,-80.633968,-15.449119
442978,26.661872,-80.598734,-14.715539
443078,26.433403,-80.582069,-14.024939
443178,26.2904,-80.584969,-13.398044
443278,26.32057,-80.625452,-12.911856
443378,26.590073,-80.721132,-12.609964
443478,27.116818,-80.863291,-12.507752
443578,27.807181,-81.027117,-12.520492
443678,28.544613,-81.180579,-12.527294
443778,29.188895,-81.302575,-12.392701
443878,29.632626,-81.382818,-12.036422
443978,29.862845,-81.430213,-11.471283
444078,29.946628,-81.455741,-10.779974
