SampleTimeFine,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw
338109,-0.033227,-0.048533,-0.004996,24.481425,-85.806098,-25.578758
338209,-0.046681,-0.05639,-0.001037,24.67167,-85.83541,-25.797991
338309,-0.064647,-0.067194,0.003922,24.854789,-85.871479,-26.020388
338409,-0.071502,-0.070352,0.01443,24.971829,-85.91168,-26.180461
338509,-0.074295,-0.066759,0.024945,25.00048,-85.952534,-26.253516
338609,-0.066861,-0.061648,0.031937,24.964957,-85.992421,-26.257967
338709,-0.059439,-0.062743,0.03084,24.945505,-86.032612,-26.274267
338809,-0.051674,-0.067746,0.025985,24.984887,-86.074233,-26.345084
338909,-0.047432,-0.081966,0.023762,25.095762,-86.122695,-26.485121
339009,-0.049661,-0.110246,0.024081,25.309576,-86.185873,-26.7296
339109,-0.055184,-0.150936,0.023729,25.684881,-86.269922,-27.139072
339209,-0.05138,-0.171734,0.023905,26.161467,-86.364518,-27.647811
339309,-0.034505,-0.163976,0.020254,26.672016,-86.453903,-28.180841
339409,-0.013609,-0.144921,0.014521,27.187453,-86.531753,-28.706732
339509,0.006184,-0.124727,0.002606,27.749493,-86.595878,-29.267919
339609,0.017789,-0.115261,-0.012416,28.425521,-86.6508,-29.936607
339709,0.016098,-0.125293,-0.027681,29.304505,-86.706001,-30.809537
339809,0.007189,-0.145537,-0.032299,30.352021,-86.769097,-31.85634
339909,-0.009463,-0.164126,-0.026389,31.479507,-86.841929,-32.992725
340009,-0.032389,-0.17818,-0.010505,32.58474,-86.925162,-34.119892
340109,-0.048285,-0.179989,0.009198,33.573223,-87.014282,-35.139172
340209,-0.058505,-0.176439,0.026375,34.433873,-87.106332,-36.036229
340309,-0.067196,-0.164799,0.034548,35.190102,-87.194914,-36.833649
340409,-0.064385,-0.153083,0.034334,35.917464,-87.277435,-37.6005
340509,-0.061641,-0.14908,0.031167,36.694752,-87.356534,-38.415711
340609,-0.060755,-0.141674,0.023655,37.539943,-87.429101,-39.298341
340709,-0.07763,-0.127515,0.025398,38.292129,-87.495314,-40.097508
340809,-0.092819,-0.118892,0.033321,38.921832,-87.560064,-40.782756
340909,-0.096364,-0.137492,0.038335,39.696476,-87.634505,-41.615081
341009,-0.090411,-0.16509,0.040787,40.758515,-87.721345,-42.731589
341109,-0.080803,-0.180987,0.043624,42.040114,-87.815131,-44.062257
341209,-0.079045,-0.181912,0.039705,43.493717,-87.906502,-45.56397
341309,-0.072638,-0.173868,0.03562,45.038686,-87.991427,-47.153353
341409,-0.069603,-0.165938,0.02655,46.72958,-88.067811,-48.886932
341509,-0.07018,-0.160828,0.023771,48.523653,-88.139202,-50.723996
341609,-0.076578,-0.159809,0.031325,50.353557,-88.211555,-52.600494
341709,-0.083176,-0.165306,0.050462,52.191969,-88.292501,-54.489198
341809,-0.086479,-0.179831,0.07492,54.159892,-88.387714,-56.509264
341909,-0.08411,-0.184931,0.099591,56.17092,-88.494118,-58.57099
342009,-0.077223,-0.187109,0.111266,58.392074,-88.604678,-60.838863
342109,-0.06671,-0.188303,0.106991,61.080075,-88.710897,-63.567591
342209,-0.052246,-0.183488,0.092173,64.311856,-88.804852,-66.831842
342309,-0.037194,-0.173151,0.076538,67.981296,-88.883785,-70.525118
342409,-0.028117,-0.167555,0.071111,72.080255,-88.953488,-74.642692
342509,-0.027434,-0.164435,0.077702,76.584986,-89.020345,-79.165612
342609,-0.032077,-0.155388,0.083844,81.358115,-89.083,-83.959532
342709,-0.034229,-0.148431,0.085514,86.518166,-89.13909,-89.141574
342809,-0.029689,-0.154734,0.080712,92.591209,-89.184319,-95.234043
342909,-0.025656,-0.148455,0.069366,98.958365,-89.213487,-101.6183
343009,-0.021369,-0.136478,0.052681,105.046543,-89.224839,-107.721072
343109,-0.021591,-0.125055,0.039566,110.592109,-89.222537,-113.281309
343209,-0.023406,-0.113491,0.033186,115.502582,-89.21262,-118.207436
343309,-0.023809,-0.094302,0.038542,119.683591,-89.205236,-122.404265
343409,-0.020175,-0.086527,0.040709,123.55346,-89.197205,-126.287845
343509,-0.008523,-0.096938,0.038351,127.61082,-89.180877,-130.35227
343609,0.000775,-0.117487,0.039702,132.127464,-89.153333,-134.870725
343709,-0.004278,-0.134033,0.042596,136.833838,-89.115138,-139.581861
343809,-0.017902,-0.139964,0.052211,141.513345,-89.072298,-144.273977
343909,-0.02571,-0.124148,0.065535,145.82163,-89.035638,-148.599333
344009,-0.021984,-0.103375,0.071075,149.608615,-89.005813,-152.401215
344109,-0.006908,-0.096857,0.067774,152.980181,-88.974359,-155.779011
344209,0.010488,-0.106209,0.053264,155.858785,-88.931276,-158.653841
344309,0.035275,-0.123604,0.03649,158.25283,-88.872892,-161.029876
344409,0.059198,-0.149091,0.021871,160.278989,-88.796174,-163.024304
344509,0.061386,-0.164461,0.015317,162.024963,-88.708623,-164.737293
344609,0.048442,-0.162881,0.013758,163.496089,-88.620672,-166.182844
344709,0.034893,-0.153497,0.009687,164.640185,-88.536521,-167.30909
344809,0.030673,-0.134433,0.004051,165.440439,-88.461639,-168.093839
344909,0.034332,-0.118457,-0.001853,165.973456,-88.394561,-168.609187
345009,0.043962,-0.100938,-0.004259,166.342772,-88.336791,-168.955264
345109,0.056222,-0.092695,-0.001789,166.704899,-88.283879,-169.287128
345209,0.066134,-0.087474,0.007643,167.201373,-88.235029,-169.747725
345309,0.069615,-0.077292,0.016828,167.79785,-88.192884,-170.306383
345409,0.064464,-0.06595,0.030099,168.556214,-88.158453,-171.029969
345509,0.047282,-0.071508,0.039183,169.451574,-88.121557,-171.900489
345609,0.024954,-0.084138,0.03895,170.332095,-88.077078,-172.768993
345709,0.010998,-0.095602,0.033105,171.097447,-88.025169,-173.530304
345809,0.011224,-0.106364,0.02237,171.675921,-87.965947,-174.104542
345909,0.012617,-0.105973,0.007777,171.994262,-87.905608,-174.41772
346009,0.0151,-0.085395,-0.004313,172.070251,-87.855952,-174.48698
346109,0.01999,-0.065261,-0.00646,172.07244,-87.817556,-174.479582
346209,0.027524,-0.048294,-0.000825,172.127595,-87.789236,-174.520859
346309,0.037996,-0.03588,0.010737,172.33179,-87.768854,-174.70527
346409,0.038177,-0.026847,0.023268,172.697602,-87.7545,-175.051305
346509,0.033204,-0.025691,0.036931,173.251481,-87.741652,-175.5884
346609,0.022358,-0.045562,0.047148,173.969988,-87.717909,-176.296475
346709,0.010101,-0.069482,0.04823,174.713135,-87.680243,-177.036259
346809,-0.004614,-0.086129,0.046488,175.418,-87.632627,-177.746201
346909,-0.014814,-0.088851,0.040752,176.013463,-87.582897,-178.352529
347009,-0.024597,-0.079553,0.038335,176.539209,-87.538156,-178.89472
347109,-0.025561,-0.062233,0.032502,176.956853,-87.502953,-179.329282
347209,-0.018521,-0.048164,0.025353,177.265458,-87.475476,-179.650673
347309,-0.009662,-0.035137,0.019634,177.491799,-87.455237,-179.884641
347409,0.003558,-0.02335,0.017663,177.691083,-87.441659,179.916062
347509,0.008879,-0.016066,0.016295,177.870676,-87.432191,179.739532
347609,0.004997,-0.014139,0.017734,178.064396,-87.423834,179.546639
347709,-0.005912,-0.010757,0.018947,178.26475,-87.417411,179.340848
347809,-0.015485,-0.013458,0.016984,178.434657,-87.409383,179.160044
347909,-0.022535,-0.018727,0.014954,178.575416,-87.398291,179.004372
348009,-0.02529,-0.017454,0.015968,178.72568,-87.38793,178.837603
348109,-0.026866,-0.015064,0.018496,178.904819,-87.37895,178.641023
348209,-0.025342,-0.016876,0.020608,179.110288,-87.368927,178.418961
348309,-0.029643,-0.01548,0.024847,179.364172,-87.359697,178.145965
348409,-0.031918,-0.01182,0.024072,179.60501,-87.352509,177.884721
348509,-0.038857,-0.011383,0.018698,179.773954,-87.345515,177.691464
348609,-0.041829,-0.007538,0.01047,179.838483,-87.340696,177.601023
348709,-0.046737,-0.001007,0.001264,179.785993,-87.339609,177.624903
348809,-0.057069,-0.004313,-0.005501,179.644215,-87.336613,177.732236
348909,-0.07509,-0.01138,-0.010657,179.429716,-87.329539,177.902031
349009,-0.088148,-0.017482,-0.011058,179.204996,-87.318948,178.074576
349109,-0.10561,-0.033282,-0.003834,179.063261,-87.299355,178.154043
349209,-0.115741,-0.046587,0.007339,179.054986,-87.272255,178.094105
349309,-0.106227,-0.046615,0.017372,179.171454,-87.245238,177.914749
349409,-0.096096,-0.049976,0.0237,179.366158,-87.216325,177.662883
349509,-0.083078,-0.044035,0.024221,179.569505,-87.190782,177.409832
349609,-0.061552,-0.029859,0.018224,179.710966,-87.173311,177.23109
349709,-0.05019,-0.023786,0.008958,179.749811,-87.159288,177.161608
349809,-0.051441,-0.031517,-0.006113,179.61481,-87.140796,177.265467
349909,-0.05209,-0.041487,-0.02076,179.315373,-87.116504,177.533601
350009,-0.055695,-0.04235,-0.033874,178.870939,-87.091522,177.944855
350109,-0.057235,-0.03714,-0.047024,178.284211,-87.069159,178.497714
350209,-0.070881,-0.029268,-0.058971,177.562069,-87.050741,179.178346
350309,-0.087835,-0.026732,-0.067421,176.744081,-87.033074,179.945231
350409,-0.107972,-0.026653,-0.067926,175.918408,-87.014878,-179.29173
350509,-0.129452,-0.020492,-0.066732,175.097435,-86.999699,-178.545712
350609,-0.14107,-0.011598,-0.05942,174.34752,-86.989459,-177.877504
350709,-0.148333,0.002282,-0.048358,173.701442,-86.987372,-177.317433
350809,-0.142944,0.020832,-0.039019,173.136485,-86.996158,-176.835493
350909,-0.129275,0.050796,-0.029117,172.642412,-87.022462,-176.416684
351009,-0.11081,0.087869,-0.024017,172.151375,-87.070036,-175.990317
351109,-0.088199,0.117207,-0.018493,171.672683,-87.134528,-175.563342
351209,-0.070091,0.138953,-0.016394,171.169329,-87.211346,-175.101296
351309,-0.061902,0.140627,-0.01409,170.667912,-87.289123,-174.63651
351409,-0.065951,0.11561,-0.017643,170.145439,-87.352227,-174.152987
351509,-0.068975,0.086796,-0.022036,169.607668,-87.398429,-173.655905
351609,-0.072284,0.071022,-0.026573,169.0304,-87.435055,-173.1212
351709,-0.083312,0.047265,-0.029504,168.454778,-87.457771,-172.594483
351809,-0.09225,0.009914,-0.031516,167.939695,-87.45909,-172.133497
351909,-0.094501,-0.014307,-0.033104,167.470464,-87.446497,-171.719695
352009,-0.092064,-0.015788,-0.03016,167.048006,-87.433324,-171.351303
352109,-0.081918,-0.004297,-0.026871,166.642732,-87.426891,-170.994277
352209,-0.038829,0.049702,0.000128,166.437569,-87.454096,-170.812823
352309,-0.089837,0.026502,-0.029106,165.903289,-87.464334,-170.331176
352409,0.001349,-0.00777,-0.003651,165.84724,-87.458969,-170.275923
352509,0.0293,-0.040109,-0.000115,165.953041,-87.43613,-170.366644
352609,0.02745,-0.071338,-0.009974,166.030361,-87.394561,-170.429918
352709,0.017047,-0.093473,-0.016714,166.08427,-87.339754,-170.475731
352809,-0.000934,-0.092915,-0.013889,166.157194,-87.285648,-170.550906
352909,-0.011433,-0.089154,-0.015665,166.189904,-87.233391,-170.591855
353009,-0.003276,-0.076088,-0.021693,166.121235,-87.187578,-170.526632
353109,0.01303,-0.061405,-0.021784,166.02248,-87.149916,-170.421923
353209,0.040972,-0.054123,-0.013736,166.011439,-87.117415,-170.38899
353309,0.078655,-0.048646,-0.006477,166.087336,-87.08897,-170.421469
353409,0.120416,-0.045096,0.002886,166.27853,-87.063784,-170.545421
353509,0.1597,-0.033786,0.004482,166.477536,-87.045094,-170.654651
353609,0.196266,-0.026745,0.000291,166.632582,-87.02975,-170.698883
353709,0.213444,-0.028049,-0.001895,166.776237,-87.013381,-170.721859
353809,0.218727,-0.042928,-0.004375,166.932316,-86.988379,-170.754255
353909,0.230338,-0.055026,-0.005149,167.114274,-86.956507,-170.805921
354009,0.230845,-0.07273,-0.010782,167.277012,-86.91401,-170.838066
354109,0.225299,-0.095366,-0.023606,167.354815,-86.857235,-170.788343
354209,0.227526,-0.095784,-0.031352,167.356809,-86.799259,-170.661419
354309,0.238603,-0.064633,-0.037375,167.238641,-86.757937,-170.407778
354409,0.249109,-0.04002,-0.032532,167.123341,-86.73096,-170.150965
354509,0.262123,-0.02765,-0.021954,167.093559,-86.712228,-169.972329
354609,0.269766,-0.026171,-0.007616,167.204746,-86.696153,-169.930508
354709,0.272564,-0.037726,0.002364,167.438344,-86.674872,-170.009698
354809,0.275451,-0.053239,0.010372,167.78045,-86.645867,-170.195938
354909,0.273903,-0.075742,0.012275,168.179827,-86.604402,-170.440458
355009,0.268277,-0.100618,0.014689,168.637478,-86.549143,-170.746616
355109,0.254274,-0.141959,0.011596,169.119836,-86.470145,-171.085604
355209,0.23537,-0.147353,0.013881,169.602458,-86.388177,-171.435757
355309,0.229066,-0.123717,0.018665,170.068142,-86.319847,-171.772599
355409,0.236516,-0.105243,0.022405,170.52866,-86.26214,-172.100024
355509,0.249522,-0.083282,0.027345,170.996562,-86.217137,-172.427414
355609,0.24871,-0.068871,0.022801,171.397245,-86.179726,-172.687936
355709,0.257634,-0.063558,0.014971,171.723859,-86.144548,-172.86913
355809,0.252891,-0.074095,0.00976,172.011754,-86.102902,-173.014271
355909,0.236731,-0.083974,0.009824,172.297068,-86.055607,-173.166133
356009,0.210364,-0.086438,0.012697,172.587735,-86.007082,-173.338539
356109,0.175053,-0.075223,0.02056,172.904233,-85.965443,-173.557151
356209,0.138118,-0.046637,0.036694,173.295616,-85.941087,-173.872081
356309,0.108274,-0.027262,0.046587,173.727135,-85.928249,-174.244421
356409,0.085359,-0.005013,0.056001,174.199582,-85.928456,-174.670977
356509,0.072766,0.017195,0.065285,174.722331,-85.941584,-175.155214
356609,0.063026,0.045393,0.071074,175.270191,-85.970776,-175.670223
356709,0.04889,0.053675,0.075946,175.852127,-86.004555,-176.227509
356809,0.044461,0.06252,0.078343,176.456016,-86.04308,-176.809339
356909,0.032777,0.060606,0.083853,177.111177,-86.080248,-177.449266
357009,0.009106,0.059392,0.085179,177.776177,-86.116254,-178.11264
357109,-0.010063,0.059759,0.088766,178.472578,-86.152012,-178.818479
357209,-0.027291,0.057576,0.097057,179.24332,-86.186018,-179.608701
357309,-0.030101,0.059431,0.09867,-179.959814,-86.220383,179.573309
357409,-0.02594,0.061178,0.101157,-179.123902,-86.254979,178.718615
357509,-0.015119,0.056955,0.098769,-178.288257,-86.286379,177.870442
357609,0.015961,0.03502,0.099123,-177.42582,-86.304397,177.013309
357709,0.046952,-0.016724,0.101088,-176.546973,-86.2919,176.157554
357809,0.077649,-0.079465,0.108123,-175.635845,-86.24239,175.28708
357909,0.107301,-0.137994,0.117011,-174.700363,-86.158107,174.409201
358009,0.130629,-0.173457,0.125816,-173.748808,-86.052136,173.528553
358109,0.157226,-0.190853,0.13178,-172.799077,-85.934877,172.664934
358209,0.186683,-0.194249,0.139943,-171.823348,-85.814066,171.792085
358309,0.207185,-0.19414,0.147465,-170.830679,-85.691618,170.913933
358409,0.22229,-0.183001,0.152473,-169.829773,-85.573887,170.0361
358509,0.225533,-0.137559,0.156981,-168.77996,-85.480119,169.110988
358609,0.200381,-0.094697,0.150072,-167.76808,-85.409962,168.209397
358709,0.178943,-0.060563,0.143265,-166.78896,-85.358555,167.328299
358809,0.169293,-0.03426,0.14403,-165.785558,-85.32052,166.417253
358909,0.144372,0.006619,0.122697,-164.881086,-85.307077,165.591116
359009,0.135422,0.052817,0.103716,-164.025566,-85.321077,164.808951
359109,0.14565,0.079726,0.085256,-163.229218,-85.351987,164.092058
359209,0.161409,0.074792,0.063148,-162.574041,-85.383227,163.525882
359309,0.158691,0.017348,0.042707,-162.176592,-85.386265,163.216717
359409,0.175358,-0.061068,0.022885,-162.074136,-85.349959,163.213088
359509,0.184397,-0.125676,0.005504,-162.220445,-85.281514,163.464258
359609,0.188376,-0.15766,-0.011607,-162.535857,-85.198535,163.887438
359709,0.194071,-0.171002,-0.020291,-162.917201,-85.109566,164.380122
359809,0.19185,-0.165974,-0.021696,-163.283329,-85.023361,164.856332
359909,0.173899,-0.164932,-0.012763,-163.587628,-84.936072,165.260234
360009,0.162931,-0.159011,0.005414,-163.764268,-84.849011,165.529744
360109,0.15609,-0.166222,0.029368,-163.805618,-84.754153,165.65954
360209,0.161313,-0.181512,0.051576,-163.735842,-84.647379,165.680803
360309,0.151964,-0.179559,0.070614,-163.558923,-84.538661,165.589111
360409,0.15038,-0.169983,0.084122,-163.295426,-84.433008,165.40955
360509,0.152331,-0.156786,0.089343,-162.987552,-84.333685,165.186528
360609,0.15132,-0.141249,0.0898,-162.660314,-84.242718,164.943457
360709,0.143521,-0.130315,0.086456,-162.345381,-84.158217,164.708251
360809,0.130835,-0.13402,0.080609,-162.082239,-84.07265,164.517787
360909,0.11392,-0.15064,0.069858,-161.918571,-83.979906,164.417584
361009,0.101427,-0.171537,0.059933,-161.851046,-83.877581,164.406865
361109,0.088626,-0.182824,0.043677,-161.891503,-83.772062,164.497391
361209,0.097607,-0.175105,0.035221,-161.953654,-83.672297,164.614953
361309,0.102887,-0.178592,0.02872,-162.046745,-83.571826,164.766731
361409,0.10077,-0.187391,0.011667,-162.231847,-83.469573,165.009934
361509,0.125002,-0.186725,0.000978,-162.4456,-83.369506,165.296023
361609,0.137019,-0.201926,-0.004316,-162.691264,-83.261969,165.621259
361709,0.141887,-0.201451,-0.014505,-162.970742,-83.156305,165.983456
361809,0.127994,-0.185124,-0.026483,-163.279973,-83.061428,166.367711
