SampleTimeFine,Roll,Pitch,Yaw
663988,6.06943,-83.718565,-9.259872
664088,6.030024,-83.761445,-9.109969
664188,6.029836,-83.837735,-9.001519
664288,6.032442,-83.945629,-8.916206
664388,6.033881,-84.069218,-8.867624
664488,5.962262,-84.18786,-8.808328
664588,5.764249,-84.281687,-8.691592
664688,5.503404,-84.345904,-8.554754
664788,5.237368,-84.384674,-8.429502
664888,5.021063,-84.409183,-8.352705
664988,4.89383,-84.433211,-8.350347
665088,4.871397,-84.461296,-8.428847
665188,4.95009,-84.501352,-8.580914
665288,5.140575,-84.555379,-8.822715
665388,5.453686,-84.616398,-9.172402
665488,5.86807,-84.679176,-9.615921
665588,6.37882,-84.741486,-10.161396
665688,6.931444,-84.81245,-10.759229
665788,7.513725,-84.903938,-11.394611
665888,8.130218,-85.014336,-12.065681
665988,8.737308,-85.129734,-12.724693
666088,9.334443,-85.23713,-13.36878
666188,9.903982,-85.327933,-13.978775
666288,10.422428,-85.395031,-14.539569
666388,10.872658,-85.430365,-15.035545
666488,11.229359,-85.437444,-15.442517
666588,11.459792,-85.420781,-15.720826
666688,11.503339,-85.385156,-15.801457
666788,11.37726,-85.340845,-15.697059
666888,11.160216,-85.310786,-15.486612
666988,10.902247,-85.300969,-15.222218
667088,10.612283,-85.299876,-14.923322
667188,10.279809,-85.295466,-14.58419
667288,9.806932,-85.271451,-14.110051
667388,9.147378,-85.207768,-13.463077
667488,8.341108,-85.102013,-12.68637
667588,7.47185,-84.953996,-11.862987
667688,6.596088,-84.776677,-11.049663
667788,5.780801,-84.588662,-10.309293
667888,5.025043,-84.403236,-9.625096
667988,4.304179,-84.217246,-8.95812
668088,3.615837,-84.009682,-8.297913
668188,2.940332,-83.756189,-7.624214
668288,2.21692,-83.435159,-6.881596
668388,1.46733,-83.048798,-6.101592
668488,0.769291,-82.619599,-5.368474
668588,0.134773,-82.160197,-4.696708
668688,-0.458671,-81.704537,-4.077714
668788,-1.029206,-81.306285,-3.516652
668888,-1.525238,-81.000305,-3.06676
668988,-1.868029,-80.804165,-2.788679
669088,-2.039876,-80.735575,-2.682729
669188,-2.10949,-80.775234,-2.676506
669288,-2.173794,-80.894659,-2.657808
669388,-2.265345,-81.078162,-2.569536
669488,-2.305248,-81.305076,-2.466603
669588,-2.218939,-81.536196,-2.417008
669688,-2.035318,-81.727977,-2.402008
669788,-1.81467,-81.852076,-2.370308
669888,-1.574992,-81.898898,-2.306079
669988,-1.328338,-81.873772,-2.211564
670088,-1.075476,-81.789689,-2.111859
670188,-0.849747,-81.666474,-2.008444
670288,-0.696408,-81.519621,-1.884686
670388,-0.667289,-81.361412,-1.722917
670488,-0.794463,-81.194158,-1.502578
670588,-1.012711,-81.020464,-1.281709
670688,-1.140318,-80.851925,-1.228573
670788,-1.105903,-80.711961,-1.392212
670888,-0.900588,-80.618841,-1.73989
670988,-0.556493,-80.57356,-2.20417
671088,-0.090498,-80.565431,-2.755331
671188,0.464778,-80.580813,-3.366181
671288,1.041289,-80.601748,-3.980686
671388,1.578018,-80.611057,-4.541675
671488,2.013523,-80.600031,-4.985595
671588,2.315758,-80.569364,-5.281034
671688,2.475621,-80.531011,-5.4287
671788,2.510705,-80.494008,-5.461012
671888,2.442295,-80.470247,-5.411414
671988,2.29466,-80.460539,-5.309042
672088,2.102075,-80.468209,-5.181616
672188,1.904529,-80.493534,-5.061336
672288,1.722138,-80.531023,-4.964985
672388,1.564172,-80.578929,-4.897133
672488,1.455712,-80.638014,-4.874518
672588,1.383783,-80.713002,-4.882166
672688,1.322463,-80.797091,-4.888043
672788,1.251456,-80.875365,-4.876342
672888,1.164804,-80.941714,-4.837242
672988,1.083648,-81.007301,-4.79084
673088,1.002752,-81.083004,-4.741296
673188,0.929652,-81.173339,-4.705171
673288,0.869465,-81.276652,-4.684429
673388,0.82362,-81.378742,-4.672088
673488,0.806854,-81.4767,-4.678237
673588,0.810903,-81.573386,-4.690494
673688,0.832307,-81.6718,-4.707742
673788,0.866886,-81.77535,-4.728318
673888,0.925635,-81.885586,-4.760845
673988,1.019743,-82.001719,-4.820542
674088,1.158572,-82.12658,-4.920075
674188,1.346172,-82.267734,-5.059844
674288,1.606006,-82.424433,-5.254745
674388,1.947706,-82.578257,-5.506035
674488,2.374024,-82.68721,-5.816712
674588,2.875458,-82.715595,-6.18729
674688,3.435558,-82.662741,-6.624492
674788,4.029116,-82.558679,-7.118706
674888,4.627643,-82.43676,-7.657718
674988,5.291779,-82.316421,-8.31513
675088,6.109885,-82.193097,-9.168999
675188,7.075069,-82.03401,-10.197306
675288,8.153251,-81.803096,-11.355185
675388,9.228334,-81.481325,-12.542846
675488,10.23501,-81.090637,-13.675954
675588,11.048894,-80.672624,-14.607068
675688,11.571663,-80.279252,-15.225755
675788,11.892848,-79.979324,-15.587799
675888,12.119514,-79.811931,-15.805594
675988,12.406163,-79.764078,-16.072816
676088,12.823659,-79.801932,-16.457369
676188,13.451922,-79.893167,-17.012191
676288,14.279037,-80.018562,-17.72644
676388,15.28677,-80.181001,-18.631056
676488,16.390945,-80.357947,-19.715114
676588,17.251814,-80.486439,-20.658546
676688,17.660228,-80.491312,-21.246242
676788,17.513937,-80.353328,-21.32774
676888,16.911811,-80.13594,-20.971022
676988,16.107191,-79.90114,-20.429846
677088,15.30892,-79.708359,-19.873791
677188,14.598009,-79.594489,-19.347573
677288,14.091361,-79.581608,-18.948306
677388,13.807934,-79.64578,-18.697229
677488,13.653843,-79.728135,-18.511138
677588,13.561342,-79.794679,-18.331904
677688,13.521011,-79.854827,-18.176318
677788,13.523122,-79.924884,-18.068962
677888,13.517344,-80.007746,-17.984308
677988,13.438576,-80.094819,-17.882731
678088,13.236216,-80.177745,-17.73057
678188,12.93589,-80.258014,-17.531489
678288,12.578083,-80.345281,-17.289692
678388,12.196423,-80.437408,-17.014159
678488,11.815197,-80.529467,-16.721808
678588,11.476753,-80.621909,-16.449382
678688,11.18378,-80.716006,-16.197638
678788,10.922961,-80.812046,-15.951948
678888,10.707513,-80.912229,-15.735151
678988,10.564065,-81.017939,-15.576469
679088,10.454725,-81.114891,-15.451459
679188,10.356231,-81.198611,-15.350444
679288,10.235295,-81.269866,-15.238929
679388,10.087554,-81.331543,-15.109456
679488,9.894367,-81.379573,-14.936867
679588,9.654547,-81.413322,-14.711413
679688,9.369651,-81.427981,-14.427338
679788,9.058744,-81.427444,-14.106587
679888,8.719487,-81.416821,-13.748897
679988,8.35836,-81.398584,-13.364691
680088,7.969254,-81.375777,-12.954696
680188,7.544234,-81.35398,-12.511325
680288,7.079323,-81.327808,-12.027214
680388,6.554472,-81.290837,-11.46962
680488,5.981893,-81.245512,-10.847025
680588,5.374625,-81.204148,-10.174141
680688,4.752679,-81.180808,-9.481782
680788,4.132513,-81.178692,-8.798657
680888,3.517783,-81.186993,-8.14003
680988,2.934726,-81.193818,-7.531027
681088,2.382208,-81.18813,-6.966969
681188,1.871116,-81.173471,-6.452657
681288,1.392106,-81.145804,-5.97401
681388,0.932524,-81.119599,-5.511306
681488,0.50232,-81.102594,-5.069599
681588,0.100249,-81.097002,-4.641505
681688,-0.303186,-81.091254,-4.192466
681788,-0.719263,-81.065456,-3.712113
681888,-1.142013,-81.003196,-3.20776
681988,-1.563728,-80.89853,-2.69364
682088,-1.956009,-80.748882,-2.195988
682188,-2.311927,-80.558703,-1.713079
682288,-2.647782,-80.329213,-1.219988
682388,-3.002324,-80.07114,-0.677969
682488,-3.347361,-79.798056,-0.142702
682588,-3.636413,-79.516619,0.312487
682688,-3.857483,-79.228988,0.662791
682788,-3.980958,-78.979653,0.878274
682888,-4.046434,-78.846008,0.960176
682988,-4.013055,-78.848927,0.825954
683088,-3.843023,-78.926567,0.454245
683188,-3.561497,-79.027011,-0.103858
683288,-3.291035,-79.138395,-0.681677
683388,-3.035354,-79.309574,-1.210368
683488,-2.751096,-79.589287,-1.685005
683588,-2.362965,-79.962034,-2.1393
683688,-1.825924,-80.348652,-2.595273
683788,-1.163561,-80.675825,-3.049643
683888,-0.485766,-80.917336,-3.436466
683988,0.118536,-81.071394,-3.70999
684088,0.598523,-81.151118,-3.861485
684188,0.946676,-81.192012,-3.920901
684288,1.150419,-81.216801,-3.91159
684388,1.179184,-81.228808,-3.813396
684488,1.034828,-81.215091,-3.609892
684588,0.808599,-81.16999,-3.382006
684688,0.641972,-81.122563,-3.273405
684788,0.612571,-81.112323,-3.34655
684888,0.716554,-81.163469,-3.571056
684988,0.986625,-81.273621,-3.949061
685088,1.444313,-81.427541,-4.488381
685188,2.044572,-81.599805,-5.13388
685288,2.7132,-81.767888,-5.815165
685388,3.365958,-81.918789,-6.462868
685488,3.874461,-82.050034,-6.96018
685588,4.180656,-82.167004,-7.254688
685688,4.324088,-82.279586,-7.390912
685788,4.355744,-82.398342,-7.427815
685888,4.318175,-82.531265,-7.407207
685988,4.276562,-82.676823,-7.389075
686088,4.283387,-82.832376,-7.422087
686188,4.367225,-82.995577,-7.532917
686288,4.50745,-83.16334,-7.701266
686388,4.691313,-83.329174,-7.911256
686488,4.915938,-83.495855,-8.159624
686588,5.174156,-83.672965,-8.441636
686688,5.426486,-83.864427,-8.720263
686788,5.642609,-84.054548,-8.962634
686888,5.82388,-84.2266,-9.159299
686988,5.987924,-84.370698,-9.318552
687088,6.152178,-84.486673,-9.462003
687188,6.310763,-84.576161,-9.597121
687288,6.460409,-84.650701,-9.729041
687388,6.577418,-84.716617,-9.83723
687488,6.691195,-84.781508,-9.949302
687588,6.829481,-84.841023,-10.087133
687688,7.028896,-84.888159,-10.28048
687788,7.316962,-84.916718,-10.545495
687888,7.762045,-84.930503,-10.945882
687988,8.400337,-84.936535,-11.514795
688088,9.18615,-84.926408,-12.198915
688188,9.97162,-84.877983,-12.848518
688288,10.617886,-84.77398,-13.325496
688388,11.073076,-84.611965,-13.591604
688488,11.355525,-84.393769,-13.688243
688588,11.501338,-84.124418,-13.693454
688688,11.579196,-83.814805,-13.704404
688788,11.609764,-83.463443,-13.754733
688888,11.656119,-83.077643,-13.884746
688988,11.800324,-82.671094,-14.131991
689088,12.061664,-82.266073,-14.486737
689188,12.360058,-81.885502,-14.864063
689288,12.645163,-81.566857,-15.206721
689388,12.987814,-81.360919,-15.568909
689488,13.362891,-81.287639,-15.921768
689588,13.787499,-81.307764,-16.285265
689688,14.296868,-81.370494,-16.692131
689788,14.890269,-81.444021,-17.156773
689888,15.533962,-81.51378,-17.681906
689988,16.149995,-81.565813,-18.227596
690088,16.57529,-81.566396,-18.672509
690188,16.680665,-81.490582,-18.897249
690288,16.477648,-81.34134,-18.888644
690388,16.060251,-81.149201,-18.698175
690488,15.517373,-80.948721,-18.370395
690588,14.926797,-80.754953,-17.946914
690688,14.35241,-80.582523,-17.463123
690788,13.845046,-80.450438,-16.964845
690888,13.466669,-80.361585,-16.534884
690988,13.261737,-80.316639,-16.255737
691088,13.188315,-80.317127,-16.106313
691188,13.200131,-80.355497,-16.044339
691288,13.268831,-80.429003,-16.043369
691388,13.373933,-80.530022,-16.093213
691488,13.475084,-80.645228,-16.167739
691588,13.544578,-80.756421,-16.252793
691688,13.552822,-80.85164,-16.316176
691788,13.480544,-80.931278,-16.320081
691888,13.32912,-81.00627,-16.24819
691988,13.139199,-81.082063,-16.133682
692088,12.951264,-81.166681,-16.013124
692188,12.806081,-81.266976,-15.926524
692288,12.733637,-81.394234,-15.900182
692388,12.745811,-81.550538,-15.946772
692488,12.856383,-81.729879,-16.079434
692588,13.070942,-81.916036,-16.303729
692688,13.374412,-82.093675,-16.604223
692788,13.736601,-82.251339,-16.948748
692888,14.114668,-82.381163,-17.298929
692988,14.492913,-82.488357,-17.649493
693088,14.865507,-82.586644,-18.000025
693188,15.227983,-82.686672,-18.346758
693288,15.540419,-82.784197,-18.648156
693388,15.767957,-82.874726,-18.867943
693488,15.897052,-82.958489,-18.991633
693588,15.894681,-83.032281,-18.986668
693688,15.777089,-83.088523,-18.872158
693788,15.554886,-83.117575,-18.658503
693888,15.266039,-83.123036,-18.377541
693988,14.931213,-83.11589,-18.041527
694088,14.545472,-83.10258,-17.641191
694188,14.113822,-83.088386,-17.179878
694288,13.601249,-83.061658,-16.635619
694388,12.992005,-83.005579,-16.004153
694488,12.287787,-82.912796,-15.293059
694588,11.520833,-82.783797,-14.535428
694688,10.73451,-82.628287,-13.773135
694788,9.956762,-82.45402,-13.031643
694888,9.220592,-82.274239,-12.335792
694988,8.536394,-82.086107,-11.689362
695088,7.85474,-81.87166,-11.039422
695188,7.142266,-81.606735,-10.347242
695288,6.412418,-81.286091,-9.617947
695388,5.735802,-80.917595,-8.917819
695488,5.178643,-80.537076,-8.314554
695588,4.756543,-80.199014,-7.853795
695688,4.476635,-79.952851,-7.586285
695788,4.298838,-79.811131,-7.510805
695888,4.157847,-79.753617,-7.554621
695988,3.982895,-79.757617,-7.614988
696088,3.752157,-79.822255,-7.63782
696188,3.489442,-79.955369,-7.60938
696288,3.263793,-80.148417,-7.555018
696388,3.124522,-80.367739,-7.497387
696488,3.083296,-80.588175,-7.438286
696588,3.148022,-80.795236,-7.386177
696688,3.302425,-80.959591,-7.338253
696788,3.495903,-81.062651,-7.264315
696888,3.69714,-81.106108,-7.154793
696988,3.870906,-81.106595,-7.000947
697088,3.981473,-81.082744,-6.799041
697188,3.954314,-81.037456,-6.507406
697288,3.74503,-80.968609,-6.110548
697388,3.342465,-80.881069,-5.610745
697488,2.794177,-80.782617,-5.051962
697588,2.22529,-80.672724,-4.52988
697688,1.746562,-80.542482,-4.13203
697788,1.419115,-80.401262,-3.902298
697888,1.269791,-80.273237,-3.850629
697988,1.264999,-80.177894,-3.928324
698088,1.361991,-80.130237,-4.081837
698188,1.543878,-80.135911,-4.293209
698288,1.791789,-80.189055,-4.543976
698388,2.064255,-80.276369,-4.798961
698488,2.351608,-80.384861,-5.052124
698588,2.614473,-80.499699,-5.272288
698688,2.825401,-80.615223,-5.449429
698788,2.959318,-80.728385,-5.571129
698888,2.991207,-80.832661,-5.621569
698988,2.91545,-80.940509,-5.591419
699088,2.753567,-81.060648,-5.501064
699188,2.547397,-81.195174,-5.383075
699288,2.313467,-81.342113,-5.24393
699388,2.088776,-81.494718,-5.112231
699488,1.902725,-81.643154,-5.008195
699588,1.783194,-81.781722,-4.958055
699688,1.726425,-81.906065,-4.959414
699788,1.708996,-82.021442,-4.99496
699888,1.712511,-82.141744,-5.049584
699988,1.718885,-82.281854,-5.107458
700088,1.70469,-82.440938,-5.147912
700188,1.675864,-82.61116,-5.180654
700288,1.603307,-82.782013,-5.177785
700388,1.50567,-82.945906,-5.153287
700488,1.390789,-83.095033,-5.111473
700588,1.263679,-83.224886,-5.051535
700688,1.154758,-83.340565,-4.996177
700788,1.091605,-83.448109,-4.96531
700888,1.096067,-83.553911,-4.976109
700988,1.183725,-83.668745,-5.046641
701088,1.338366,-83.803071,-5.164059
701188,1.57078,-83.965199,-5.335828
701288,1.862821,-84.149499,-5.542699
701388,2.205997,-84.321266,-5.773982
701488,2.55735,-84.432877,-5.98649
701588,2.935471,-84.456208,-6.221503
701688,3.349822,-84.405525,-6.525809
701788,3.846164,-84.30796,-6.968654
701888,4.410548,-84.18189,-7.549584
701988,5.104435,-84.032486,-8.334263
702088,6.025079,-83.862146,-9.416775
702188,7.213244,-83.653167,-10.800142
702288,8.60635,-83.392235,-12.387566
702388,10.052633,-83.08752,-14.00488
702488,11.323643,-82.763189,-15.413042
702588,12.372036,-82.467757,-16.544427
702688,13.180124,-82.243633,-17.371278
702788,13.891335,-82.11516,-18.062846
702888,14.586413,-82.084574,-18.721996
702988,15.35302,-82.115205,-19.426016
703088,16.259423,-82.167175,-20.237588
703188,17.318174,-82.232165,-21.206413
703288,18.568338,-82.306209,-22.428711
703388,19.851354,-82.353103,-23.791442
703488,20.748491,-82.321716,-24.868945
703588,21.092892,-82.195978,-25.445962
703688,20.91322,-81.998104,-25.533333
703788,20.323297,-81.765827,-25.235405
703888,19.64642,-81.566108,-24.822526
703988,19.113311,-81.446781,-24.479499
704088,18.733548,-81.410349,-24.193991
704188,18.468587,-81.426895,-23.951257
704288,18.291711,-81.458879,-23.756648
704388,18.219358,-81.489916,-23.63784
704488,18.263412,-81.506734,-23.612813
704588,18.382302,-81.502276,-23.648739
704688,18.570983,-81.493004,-23.754457
704788,18.787457,-81.483244,-23.909561
704888,18.970552,-81.474737,-24.072402
704988,19.059977,-81.468086,-24.187239
705088,19.035804,-81.465517,-24.221452
705188,18.945843,-81.484313,-24.203585
705288,18.867985,-81.536781,-24.19592
705388,18.866163,-81.631508,-24.253674
705488,19.006121,-81.780553,-24.442292
705588,19.30528,-81.974832,-24.774308
705688,19.697265,-82.182147,-25.180318
705788,20.118284,-82.382886,-25.602356
705888,20.558955,-82.572917,-26.027219
705988,21.011704,-82.74854,-26.440573
706088,21.471766,-82.909755,-26.842643
706188,21.939698,-83.053872,-27.241646
706288,22.423843,-83.187162,-27.655239
706388,22.897239,-83.316021,-28.068554
706488,23.31786,-83.439049,-28.455624
706588,23.643347,-83.550599,-28.780828
706688,23.864968,-83.648721,-29.029869
706788,23.9933,-83.734699,-29.201438
706888,24.068747,-83.810559,-29.319427
706988,24.137132,-83.878361,-29.414913
707088,24.237392,-83.942867,-29.520848
707188,24.34659,-84.003795,-29.610354
707288,24.423993,-84.061012,-29.643971
707388,24.455422,-84.112114,-29.609432
707488,24.420941,-84.153302,-29.496822
707588,24.292211,-84.178789,-29.281727
707688,24.032088,-84.185431,-28.937089
707788,23.635694,-84.173101,-28.466352
707888,23.093252,-84.145218,-27.859795
707988,22.43504,-84.105294,-27.14392
708088,21.744301,-84.061502,-26.391308
708188,21.122811,-84.031954,-25.700022
708288,20.57591,-84.018411,-25.089508
708388,20.045476,-84.01039,-24.516266
708488,19.457183,-83.99606,-23.900896
708588,18.784856,-83.956516,-23.202832
708688,18.03642,-83.880787,-22.418288
708788,17.227659,-83.765254,-21.542094
708888,16.425803,-83.617647,-20.620895
708988,15.641026,-83.439802,-19.668256
709088,14.844736,-83.225469,-18.663752
709188,14.010026,-82.96511,-17.58659
709288,13.123456,-82.660565,-16.440062
709388,12.167371,-82.316487,-15.22962
709488,11.179102,-81.940577,-14.004925
709588,10.272972,-81.569139,-12.894867
709688,9.534385,-81.252633,-12.015864
709788,9.058855,-81.029712,-11.488599
709888,8.883241,-80.916864,-11.329725
709988,8.88352,-80.903681,-11.379407
710088,8.932888,-80.953021,-11.484295
710188,9.030805,-81.045278,-11.605182
710288,9.251484,-81.181817,-11.774712
710388,9.636693,-81.348188,-12.007081
710488,10.162031,-81.510407,-12.276064
710588,10.746851,-81.627206,-12.525405
710688,11.28874,-81.681142,-12.687021
710788,11.701654,-81.695372,-12.7072
710888,11.971695,-81.695671,-12.601985
710988,12.114268,-81.69876,-12.413192
711088,12.135903,-81.713374,-12.176869
711188,11.972843,-81.72776,-11.852437
711288,11.626978,-81.72953,-11.435756
711388,11.148207,-81.711923,-10.958306
711488,10.65864,-81.668089,-10.531727
711588,10.255339,-81.611244,-10.237415
711688,9.99419,-81.567919,-10.107959
711788,9.888336,-81.551824,-10.124917
711888,9.934721,-81.563252,-10.2655
711988,10.092724,-81.593694,-10.491959
712088,10.276106,-81.632508,-10.730087
712188,10.395343,-81.676781,-10.902154
712288,10.393394,-81.726083,-10.950349
712388,10.257261,-81.776317,-10.862573
712488,10.004968,-81.821385,-10.661832
712588,9.66974,-81.864381,-10.390458
712688,9.309165,-81.911301,-10.116412
712788,8.943323,-81.958151,-9.85819
712888,8.584232,-82.002408,-9.620638
712988,8.255153,-82.047646,-9.418896
713088,7.95179,-82.106156,-9.243299
713188,7.679305,-82.174922,-9.094942
713288,7.425302,-82.246595,-8.961621
713388,7.16374,-82.316458,-8.810875
713488,6.878734,-82.382352,-8.626155
713588,6.566089,-82.444505,-8.399522
713688,6.226805,-82.501767,-8.131144
713788,5.870705,-82.55513,-7.833876
713888,5.528555,-82.613732,-7.542901
713988,5.197421,-82.673734,-7.269519
714088,4.903536,-82.724708,-7.051478
714188,4.608256,-82.763283,-6.849564
714288,4.322545,-82.778672,-6.667303
714388,4.061943,-82.772054,-6.511259
714488,3.834633,-82.757915,-6.381418
714588,3.640901,-82.746809,-6.271073
714688,3.489381,-82.746027,-6.189028
714788,3.385915,-82.761813,-6.147073
714888,3.330278,-82.795434,-6.145066
714988,3.323818,-82.848554,-6.180169
715088,3.378703,-82.917241,-6.259547
715188,3.499019,-82.988573,-6.385601
715288,3.683999,-83.039801,-6.55646
715388,3.926844,-83.038428,-6.768305
715488,4.228575,-82.95975,-7.034699
715588,4.570988,-82.802832,-7.357078
715688,4.957646,-82.586238,-7.755695
715788,5.371598,-82.325666,-8.22934
715888,5.858141,-82.027901,-8.845571
715988,6.375682,-81.685603,-9.55536
716088,6.84498,-81.281821,-10.245835
716188,7.184012,-80.828499,-10.800086
716288,7.545755,-80.423103,-11.3221
716388,8.086489,-80.173243,-11.951413
716488,8.769417,-80.10998,-12.658608
716588,9.538949,-80.21275,-13.420877
716688,10.340924,-80.425096,-14.203374
716788,11.20759,-80.705508,-15.05394
716888,12.169032,-81.031154,-16.006634
716988,13.206413,-81.371372,-17.055602
717088,14.182774,-81.676827,-18.091578
717188,14.836384,-81.879103,-18.883154
717288,14.935311,-81.937621,-19.217284
717388,14.520502,-81.869228,-19.123318
717488,13.805845,-81.742081,-18.767657
717588,13.019824,-81.632637,-18.31371
717688,12.362012,-81.58377,-17.906538
717788,11.875547,-81.597268,-17.569174
717888,11.566014,-81.651838,-17.315733
717988,11.451038,-81.727483,-17.179053
718088,11.480232,-81.802075,-17.13462
718188,11.604586,-81.88239,-17.156262
718288,11.812876,-81.991138,-17.25326
718388,12.078129,-82.134163,-17.420044
718488,12.339855,-82.304208,-17.614259
718588,12.508449,-82.476559,-17.765601
718688,12.536094,-82.633662,-17.830387
718788,12.427631,-82.769343,-17.801338
718888,12.231001,-82.891111,-17.705561
718988,12.002921,-83.008817,-17.583074
719088,11.777828,-83.132901,-17.452226
719188,11.593224,-83.264329,-17.335872
719288,11.461206,-83.400136,-17.238519
719388,11.403621,-83.530433,-17.189498
719488,11.455807,-83.65732,-17.236166
719588,11.64164,-83.785996,-17.410799
719688,11.951053,-83.915217,-17.712557
719788,12.379098,-84.046784,-18.138822
719888,12.882872,-84.181862,-18.638071
719988,13.398238,-84.31402,-19.13846
720088,13.879159,-84.438735,-19.603146
720188,14.297688,-84.554428,-20.012885
720288,14.656989,-84.663901,-20.377955
720388,14.989487,-84.770977,-20.724575
720488,15.321381,-84.878994,-21.066877
720588,15.68437,-84.989448,-21.420886
720688,16.088529,-85.100108,-21.788804
720788,16.482529,-85.209176,-22.124129
720888,16.827237,-85.318001,-22.397158
720988,17.06926,-85.426663,-22.564135
721088,17.174695,-85.535987,-22.595392
721188,17.132034,-85.649369,-22.479829
721288,16.849015,-85.75508,-22.124646
721388,16.298127,-85.842117,-21.49953
721488,15.524939,-85.905973,-20.65304
721588,14.569535,-85.936865,-19.633554
721688,13.468849,-85.926713,-18.48814
721788,12.215829,-85.877306,-17.220434
721888,10.901831,-85.796751,-15.91869
721988,9.60804,-85.70065,-14.649195
722088,8.323102,-85.593223,-13.386201
722188,7.024035,-85.462433,-12.097711
722288,5.706556,-85.299209,-10.772672
722388,4.343766,-85.095828,-9.378189
722488,2.959355,-84.849099,-7.923499
722588,1.649961,-84.587223,-6.509785
722688,0.472745,-84.347607,-5.213975
722788,-0.588974,-84.154595,-4.056166
722888,-1.544009,-84.008587,-3.066227
722988,-2.432588,-83.897712,-2.217251
723088,-3.173996,-83.796505,-1.571961
723188,-3.733226,-83.696235,-1.140729
723288,-4.177569,-83.600449,-0.837085
723388,-4.49586,-83.540366,-0.642426
723488,-4.690025,-83.543422,-0.520514
723588,-4.751137,-83.603214,-0.450265
723688,-4.603742,-83.694529,-0.498426
723788,-4.253341,-83.787656,-0.674199
723888,-3.795952,-83.848774,-0.891869
723988,-3.262672,-83.870925,-1.124607
724088,-2.732411,-83.856339,-1.313064
724188,-2.216453,-83.817282,-1.475216
724288,-1.751389,-83.762152,-1.609753
724388,-1.410447,-83.694201,-1.671298
724488,-1.24035,-83.603931,-1.640492
724588,-1.285711,-83.481204,-1.476866
724688,-1.500983,-83.327291,-1.206382
724788,-1.748402,-83.151375,-0.9438
724888,-1.889546,-82.976366,-0.812953
724988,-1.89373,-82.81982,-0.839099
725088,-1.74931,-82.684959,-1.030048
725188,-1.469077,-82.563864,-1.356349
725288,-1.096158,-82.451336,-1.75715
725388,-0.674147,-82.357511,-2.184489
725488,-0.233687,-82.285167,-2.612173
725588,0.169351,-82.228991,-2.990274
725688,0.439688,-82.177719,-3.228095
725788,0.545447,-82.124132,-3.302202
725888,0.51975,-82.073404,-3.243081
725988,0.412778,-82.030426,-3.099398
726088,0.289258,-82.001809,-2.94282
726188,0.188899,-81.991305,-2.819899
726288,0.135981,-81.998005,-2.760524
726388,0.114505,-82.009377,-2.747403
726488,0.096774,-82.009188,-2.751622
726588,0.071228,-81.994149,-2.760413
726688,0.039452,-81.970732,-2.774276
726788,0.004664,-81.946577,-2.794607
726888,-0.012966,-81.931206,-2.838723
726988,0.001161,-81.929967,-2.916282
727088,0.044093,-81.944453,-3.011671
727188,0.127992,-81.968616,-3.136211
727288,0.24135,-81.996076,-3.280104
727388,0.403851,-82.025395,-3.466762
727488,0.602039,-82.060507,-3.691861
727588,0.827494,-82.102261,-3.948072
727688,1.061904,-82.158653,-4.212201
727788,1.286569,-82.225461,-4.462908
727888,1.525438,-82.294425,-4.717506
727988,1.771902,-82.361567,-4.96718
728088,2.044873,-82.418273,-5.231018
728188,2.377791,-82.463236,-5.546051
728288,2.776935,-82.502028,-5.924717
728388,3.240702,-82.544252,-6.368785
728488,3.755983,-82.590095,-6.865519
728588,4.320138,-82.634922,-7.41088
728688,4.919354,-82.679766,-7.984315
728788,5.526363,-82.719845,-8.555343
728888,6.13615,-82.743601,-9.119938
728988,6.727569,-82.731405,-9.665378
729088,7.278956,-82.672525,-10.178774
729188,7.798938,-82.566948,-10.677481
729288,8.310029,-82.423652,-11.189897
729388,8.830003,-82.239361,-11.728821
729488,9.38687,-81.998733,-12.325357
729588,9.97391,-81.695596,-12.966911
729688,10.591036,-81.328851,-13.655937
729788,11.192645,-80.896423,-14.351017
729888,11.706974,-80.410307,-14.959373
729988,12.067154,-79.909111,-15.380333
730088,12.236367,-79.446425,-15.556559
730188,12.280109,-79.077059,-15.548832
730288,12.305385,-78.839188,-15.488284
730388,12.384697,-78.731489,-15.463271
730488,12.631236,-78.719107,-15.555173
730588,13.110259,-78.743795,-15.801671
730688,13.762082,-78.785118,-16.170728
730788,14.457246,-78.8448,-16.617465
730888,15.058425,-78.898081,-17.103917
730988,15.328875,-78.888704,-17.415291
731088,15.232044,-78.795246,-17.484352
731188,14.854028,-78.648461,-17.354053
731288,14.344195,-78.505904,-17.136018
731388,13.854368,-78.410257,-16.939209
731488,13.492663,-78.370818,-16.825807
731588,13.298366,-78.368717,-16.808469
731688,13.278445,-78.383111,-16.878629
731788,13.385427,-78.400716,-16.994314
731888,13.548686,-78.412471,-17.109644
731988,13.73086,-78.414563,-17.214536
732088,13.902385,-78.416976,-17.298851
732188,14.030312,-78.421262,-17.34953
732288,14.081971,-78.426958,-17.349749
732388,14.03535,-78.428908,-17.290009
732488,13.896498,-78.423044,-17.179965
732588,13.677717,-78.40888,-17.020993
732688,13.402537,-78.393716,-16.821503
732788,13.096063,-78.391247,-16.597425
732888,12.793124,-78.412892,-16.378489
732988,12.509209,-78.464843,-16.174248
733088,12.264026,-78.545581,-15.992373
733188,12.076846,-78.642543,-15.845372
733288,11.95579,-78.744989,-15.74125
733388,11.900883,-78.854059,-15.684861
