SampleTimeFine,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw
529798,0.015058,-0.034537,0.001565,-12.671948,-76.248223,12.192095
529898,0.007001,-0.039645,0.001424,-12.688777,-76.27096,12.211234
529998,0.000216,-0.039237,0.002138,-12.710978,-76.293376,12.231902
530098,0.001476,-0.023912,0.003655,-12.728059,-76.307035,12.248044
530198,0.012213,-0.004559,0.003563,-12.728763,-76.309889,12.253664
530298,0.018732,0.004675,-0.000995,-12.710493,-76.308159,12.243595
530398,0.017167,-0.004581,-0.003147,-12.69297,-76.311874,12.233371
530498,0.001947,-0.036578,-0.007272,-12.691233,-76.333992,12.230419
530598,-0.017003,-0.064777,-0.008206,-12.712846,-76.371988,12.240326
530698,-0.020113,-0.056182,-0.00532,-12.738512,-76.404813,12.252569
530798,-0.01387,-0.033932,-0.004989,-12.749796,-76.425161,12.253697
530898,-0.004753,-0.019088,-0.005602,-12.746669,-76.437291,12.245372
530998,0.002474,-0.014678,-0.00496,-12.738567,-76.446876,12.236189
531098,-0.000597,-0.024164,-0.002853,-12.742074,-76.461497,12.237136
531198,-0.002415,-0.049118,-0.003651,-12.757899,-76.490166,12.24968
531298,-0.007307,-0.077884,-0.00713,-12.78369,-76.535348,12.269587
531398,-0.006614,-0.088174,-0.013112,-12.800705,-76.587037,12.280875
531498,-0.003004,-0.083794,-0.013408,-12.812721,-76.636314,12.289147
531598,-0.005636,-0.070593,-0.013534,-12.818941,-76.678231,12.28991
531698,-0.005352,-0.055253,-0.007457,-12.831135,-76.710804,12.296981
531798,-0.005026,-0.047024,-0.008893,-12.835342,-76.738962,12.296036
531898,-0.002297,-0.038843,-0.006832,-12.838457,-76.762286,12.295577
531998,0.000529,-0.030292,-0.006308,-12.836567,-76.780767,12.29164
532098,0.000334,-0.032794,-0.004612,-12.840176,-76.80043,12.293239
532198,0.001784,-0.032886,-0.005779,-12.840227,-76.820292,12.292036
532298,0.000942,-0.032271,-0.003922,-12.844861,-76.839575,12.295044
532398,0.00175,-0.035226,-0.00184,-12.855641,-76.860243,12.304837
532498,-0.001402,-0.042978,-0.000601,-12.875476,-76.885083,12.322073
532598,-0.001863,-0.046213,0.002168,-12.904075,-76.911373,12.348034
532698,0.00149,-0.050635,-0.000397,-12.927127,-76.940458,12.370272
532798,0.012768,-0.033957,-0.005176,-12.923048,-76.960842,12.371289
532898,0.019548,-0.02314,-0.006476,-12.905953,-76.97535,12.362932
532998,0.024884,-0.025651,-0.005408,-12.889748,-76.991123,12.358623
533098,0.028886,-0.029441,-0.003985,-12.876773,-77.008831,12.359982
533198,0.036102,-0.032697,-0.002554,-12.864918,-77.028175,12.366733
533298,0.03688,-0.030569,-0.001035,-12.855114,-77.046138,12.376047
533398,0.034518,-0.029266,-0.001509,-12.844783,-77.063434,12.383431
533498,0.034102,-0.029703,-0.000694,-12.836912,-77.080872,12.393095
533598,0.033771,-0.029701,-0.003003,-12.823603,-77.098602,12.396983
533698,0.028107,-0.025964,-0.00478,-12.807115,-77.114471,12.394282
533798,0.019621,-0.023939,-0.004986,-12.793844,-77.129233,12.389892
533898,0.01738,-0.020523,-0.001662,-12.788075,-77.141663,12.391882
533998,0.012744,-0.017128,0.003153,-12.794861,-77.151586,12.404027
534098,0.013336,-0.009104,0.00611,-12.804094,-77.15665,12.419033
534198,0.018052,0.001844,0.007173,-12.807128,-77.155463,12.430455
534298,0.018122,0.010248,0.006634,-12.804117,-77.149649,12.43572
534398,0.012104,0.018801,0.003571,-12.792296,-77.139444,12.428412
534498,0.00126,0.025455,0.000514,-12.775538,-77.125908,12.409667
534598,-0.005762,0.026208,-0.001572,-12.757325,-77.112213,12.385304
534698,-0.007674,0.030308,-0.001825,-12.73737,-77.096255,12.358033
534798,-0.009374,0.039229,-0.001236,-12.714976,-77.075235,12.32726
534898,-0.011386,0.052228,-0.002218,-12.684316,-77.047068,12.286823
534998,-0.01979,0.061555,-0.00131,-12.655742,-77.013569,12.243582
535098,-0.026863,0.062184,-0.000322,-12.63345,-76.979591,12.202622
535198,-0.028963,0.058844,0.000331,-12.615903,-76.947395,12.165292
535298,-0.03074,0.050194,0.000625,-12.604864,-76.919998,12.133592
535398,-0.030859,0.043194,-0.004413,-12.585632,-76.897142,12.093408
535498,-0.028637,0.04162,-0.009713,-12.553356,-76.875823,12.041136
535598,-0.027427,0.045057,-0.013556,-12.509493,-76.853053,11.977671
535698,-0.017708,0.045188,-0.015385,-12.45581,-76.830424,11.909833
