PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
05414,659449,14.053337,-0.332590,5.849473,0.187987,0.122355,-0.134102,-0.809641,-0.183784,-0.291315,-22.047956,-83.497635,109.967454
05415,659549,14.886903,0.852705,6.027619,0.081030,0.301760,-0.124259,-0.808106,-0.187175,-0.293991,-20.873136,-83.362764,108.831405
05416,659649,15.096440,1.507155,4.890951,0.033355,0.546283,-0.149357,-0.807050,-0.190012,-0.297642,-19.267312,-83.098026,107.233371
05417,659749,14.793254,1.840054,2.854575,0.008470,0.729228,-0.187971,-0.803878,-0.191570,-0.307739,-17.377395,-82.735099,105.333571
05418,659849,14.567014,1.903037,0.756660,-0.028524,0.821953,-0.174008,-0.798314,-0.195900,-0.312963,-15.640098,-82.311818,103.564528
05419,659949,13.781537,1.162916,-1.012419,-0.067832,0.765248,-0.200987,-0.796658,-0.198978,-0.322137,-14.058530,-81.917573,101.928101
05420,660049,12.163686,0.939163,-3.106680,-0.111859,0.538800,-0.249696,-0.791601,-0.197868,-0.326083,-12.659319,-81.650541,100.448888
05421,660149,10.251499,0.198235,-4.321354,-0.148288,0.183638,-0.258436,-0.790099,-0.204321,-0.327413,-11.607135,-81.579315,99.298509
05422,660249,8.976074,-0.333687,-4.136658,-0.286594,-0.250723,-0.179488,-0.789122,-0.204385,-0.326413,-11.273335,-81.741246,98.794065
05423,660349,8.208639,0.041571,-2.999847,-0.435197,-0.573130,-0.108397,-0.789664,-0.203501,-0.323863,-11.546562,-82.076326,98.816929
05424,660449,8.031814,0.830407,-1.776764,-0.459010,-0.691192,-0.083769,-0.789726,-0.206635,-0.321017,-12.055041,-82.474830,99.063290
05425,660549,8.214114,1.416890,-0.718864,-0.320491,-0.656736,-0.104881,-0.791784,-0.207270,-0.317544,-12.395504,-82.856429,99.219943
05426,660649,8.623738,1.743151,0.218239,-0.142550,-0.520910,-0.146235,-0.791864,-0.210452,-0.313698,-12.323821,-83.167083,99.063881
05427,660749,9.397415,1.121942,1.084577,-0.038765,-0.291221,-0.100754,-0.791373,-0.214445,-0.313901,-12.160614,-83.343573,98.875575
05428,660849,10.201718,0.380821,1.288427,-0.024159,-0.074619,-0.055070,-0.790422,-0.219042,-0.312131,-11.978048,-83.393159,98.676237
05429,660949,10.920156,-0.137711,1.073801,-0.055317,0.062691,-0.012415,-0.788931,-0.216100,-0.311478,-11.877954,-83.360668,98.541954
05430,661049,11.426078,-0.626952,0.674146,-0.117348,0.130781,0.035915,-0.789350,-0.218367,-0.316103,-11.977254,-83.284301,98.572629
05431,661149,11.569947,-1.197782,0.099802,-0.204685,0.153920,0.114590,-0.787364,-0.221886,-0.316280,-12.471010,-83.185450,98.950139
05432,661249,11.279175,-1.700482,-0.677176,-0.328287,0.097113,0.215956,-0.788324,-0.222272,-0.318305,-13.551599,-83.104691,99.847444
05433,661349,10.673121,-1.994438,-1.177660,-0.450831,-0.030785,0.306300,-0.788790,-0.219701,-0.319678,-15.244116,-83.079541,101.290514
05434,661449,9.992640,-1.841413,-1.065895,-0.502715,-0.172013,0.355233,-0.790795,-0.216728,-0.318526,-17.370849,-83.118476,103.140992
05435,661549,9.303597,-1.423895,-0.590075,-0.457490,-0.271025,0.357197,-0.792319,-0.212316,-0.316299,-19.659049,-83.202302,105.179944
05436,661649,8.963826,-0.949021,-0.006245,-0.311020,-0.318026,0.319308,-0.791325,-0.213827,-0.316375,-21.827528,-83.309517,107.182438
05437,661749,8.278287,-0.594581,0.658089,-0.136612,-0.294009,0.256435,-0.793872,-0.208973,-0.312623,-23.627071,-83.409742,108.913691
05438,661849,7.648015,-0.474730,1.190995,0.031282,-0.251521,0.209967,-0.796408,-0.213515,-0.310853,-25.080007,-83.493015,110.392591
05439,661949,7.297186,-0.277987,1.387112,0.121701,-0.224364,0.179989,-0.798472,-0.212181,-0.306779,-26.319749,-83.565696,111.708861
05440,662049,6.955004,0.001610,1.387637,0.161574,-0.176826,0.165519,-0.799508,-0.213258,-0.304831,-27.386341,-83.614794,112.873738
05441,662149,6.494667,0.222785,1.331656,0.154810,-0.149042,0.176628,-0.801056,-0.217340,-0.302536,-28.455323,-83.644390,114.037040
05442,662249,6.253934,0.506836,1.406029,0.105427,-0.109677,0.201990,-0.803594,-0.217920,-0.300063,-29.575685,-83.644722,115.223536
05443,662349,6.249127,0.542003,1.439249,0.040552,-0.059222,0.233131,-0.804053,-0.216819,-0.302011,-30.737370,-83.608461,116.414252
05444,662449,6.344825,0.456018,1.267724,0.009328,-0.019471,0.264151,-0.805615,-0.218458,-0.298590,-31.929701,-83.540782,117.617924
05445,662549,6.499793,0.194362,0.996457,0.008520,-0.005288,0.284769,-0.805671,-0.218603,-0.295591,-33.144522,-83.457077,118.843942
05446,662649,6.713635,-0.024138,0.757565,0.033754,-0.028984,0.298699,-0.807679,-0.222083,-0.295269,-34.436248,-83.377200,120.162125
05447,662749,7.054724,-0.192462,0.754027,0.071303,-0.070854,0.293006,-0.812151,-0.221490,-0.295745,-35.771659,-83.315379,121.546138
05448,662849,7.444689,-0.317525,0.857543,0.108223,-0.110704,0.277479,-0.811676,-0.223539,-0.294847,-37.116938,-83.273472,122.961535
05449,662949,7.819678,-0.379213,1.042887,0.135952,-0.145468,0.263405,-0.812214,-0.225122,-0.292924,-38.479795,-83.248340,124.410737
05450,663049,8.198599,-0.322085,1.210311,0.156597,-0.180306,0.245962,-0.814704,-0.225082,-0.292925,-39.862707,-83.240918,125.892104
05451,663149,8.468764,-0.216345,1.373700,0.176557,-0.206755,0.222843,-0.819790,-0.226264,-0.287479,-41.230344,-83.249429,127.369612
05452,663249,8.530270,-0.068124,1.431097,0.204758,-0.223430,0.199904,-0.818844,-0.228394,-0.285082,-42.557192,-83.269731,128.822280
05453,663349,8.580953,0.051784,1.487752,0.235149,-0.245866,0.186452,-0.818911,-0.229559,-0.281634,-43.902575,-83.300690,130.311071
05454,663449,8.684017,0.337156,1.631796,0.258535,-0.254978,0.176870,-0.822046,-0.233858,-0.274341,-45.245116,-83.335129,131.810389
05455,663549,8.747201,0.505281,1.877027,0.257061,-0.247058,0.166887,-0.821604,-0.234010,-0.271342,-46.539699,-83.366490,133.260473
05456,663649,8.765825,0.530608,2.182566,0.234967,-0.220216,0.156339,-0.823113,-0.237000,-0.270995,-47.725150,-83.388166,134.587880
05457,663749,8.802962,0.438025,2.423583,0.201907,-0.182531,0.151301,-0.820696,-0.236734,-0.266970,-48.779480,-83.394604,135.764202
05458,663849,8.989608,0.310055,2.726198,0.178964,-0.127712,0.150309,-0.823733,-0.243260,-0.265302,-49.637864,-83.378665,136.730077
05459,663949,9.294893,0.125787,2.863301,0.166637,-0.052057,0.150052,-0.822252,-0.240343,-0.264150,-50.210814,-83.333509,137.401580
05460,664049,9.613934,-0.021794,2.755241,0.146288,0.024740,0.151195,-0.823748,-0.246274,-0.264955,-50.501182,-83.259159,137.776940
05461,664149,9.768234,-0.049607,2.570812,0.128719,0.075505,0.146196,-0.823292,-0.243911,-0.262329,-50.590399,-83.168368,137.939691
05462,664249,9.862305,-0.039139,2.376776,0.089503,0.099245,0.140405,-0.823797,-0.247889,-0.262532,-50.594205,-83.071472,137.993838
05463,664349,10.083102,-0.020949,2.228810,0.046338,0.120174,0.139277,-0.823821,-0.250926,-0.261685,-50.542853,-82.967449,137.967529
05464,664449,10.502040,-0.094140,2.100784,-0.006944,0.148078,0.142872,-0.822766,-0.254261,-0.265361,-50.434604,-82.851653,137.853129
05465,664549,11.012365,-0.224532,1.967380,-0.053923,0.175080,0.156466,-0.824237,-0.251698,-0.266234,-50.301971,-82.719956,137.686998
05466,664649,11.541264,-0.217904,1.732716,-0.090342,0.169425,0.169116,-0.822248,-0.253723,-0.266335,-50.249879,-82.584726,137.580982
05467,664749,12.170866,-0.060818,1.934653,-0.135358,0.136911,0.181340,-0.823687,-0.254053,-0.269360,-50.367806,-82.456022,137.620395
05468,664849,12.817486,0.247456,2.683065,-0.191002,0.158410,0.180604,-0.823204,-0.257074,-0.269012,-50.441748,-82.319785,137.583281
05469,664949,13.227603,0.485343,3.641510,-0.239694,0.262868,0.161121,-0.821618,-0.257853,-0.274061,-50.155324,-82.153883,137.154320
05470,665049,13.468873,0.314265,4.613814,-0.240502,0.437297,0.132723,-0.823552,-0.256183,-0.276984,-49.270201,-81.935134,136.120234
05471,665149,13.781202,-0.031413,5.249724,-0.170053,0.662980,0.117774,-0.822966,-0.258939,-0.282134,-47.699344,-81.633983,134.433512
05472,665249,14.168226,-0.846547,5.281122,-0.022922,0.904416,0.100452,-0.819800,-0.258031,-0.291604,-45.467150,-81.236998,132.161848
05473,665349,14.312678,-1.827852,4.367733,0.104727,1.106274,0.103462,-0.817740,-0.261855,-0.295805,-42.881062,-80.741858,129.603302
05474,665449,14.194728,-2.419993,2.553832,0.165309,1.174330,0.112087,-0.817021,-0.262780,-0.307877,-40.401026,-80.197031,127.183757
05475,665549,14.267784,-2.967525,0.335739,0.135400,1.110735,0.140765,-0.816932,-0.265030,-0.313002,-38.393448,-79.654730,125.222678
05476,665649,14.202091,-3.137375,-1.881888,0.060280,0.919329,0.184775,-0.813269,-0.265126,-0.322522,-37.075948,-79.174151,123.916554
05477,665749,13.308920,-2.638720,-3.795781,-0.045274,0.570403,0.211192,-0.815719,-0.262998,-0.324421,-36.587077,-78.840990,123.391003
05478,665849,12.042283,-2.045556,-4.437203,-0.136858,0.176223,0.213388,-0.816675,-0.261391,-0.326344,-36.851160,-78.688117,123.578995
05479,665949,11.311519,-1.323394,-3.499680,-0.154350,-0.130857,0.130448,-0.818708,-0.262950,-0.324422,-37.461106,-78.704071,124.109345
05480,666049,10.582318,-1.139589,-2.177094,-0.096181,-0.307901,0.022190,-0.820210,-0.261954,-0.323871,-38.108739,-78.837182,124.711833
05481,666149,9.597013,-1.192869,-1.427932,-0.040611,-0.398469,-0.037465,-0.821297,-0.266141,-0.319577,-38.769695,-79.030926,125.359910
05482,666249,8.808311,-1.546322,-0.842054,-0.011311,-0.474781,-0.049441,-0.823330,-0.268198,-0.317680,-39.555986,-79.261370,126.152184
05483,666349,8.498063,-2.254351,-0.113691,0.052114,-0.506521,-0.026797,-0.826452,-0.265024,-0.310006,-40.457127,-79.495183,127.097675
05484,666449,8.672443,-2.629047,0.631748,0.154346,-0.433157,-0.012211,-0.825568,-0.270786,-0.304787,-41.222798,-79.689133,127.964368
05485,666549,9.123854,-2.753638,1.022681,0.250537,-0.265068,-0.001322,-0.829064,-0.270755,-0.304288,-41.631372,-79.805078,128.523803
05486,666649,9.394283,-2.519976,0.971218,0.324685,-0.105360,0.000318,-0.828113,-0.274853,-0.302492,-41.669740,-79.851596,128.750182
05487,666749,9.776759,-2.059027,0.767475,0.368493,-0.010360,-0.016957,-0.832136,-0.275882,-0.300545,-41.440242,-79.864001,128.729938
05488,666849,10.073620,-1.688855,0.490910,0.420223,0.046158,-0.038626,-0.831694,-0.280993,-0.298300,-41.009350,-79.860220,128.535208
05489,666949,10.124811,-0.943957,0.085229,0.470818,-0.000327,-0.071026,-0.836222,-0.280046,-0.295752,-40.568278,-79.888512,128.359549
05490,667049,10.355544,-0.176000,-0.185069,0.444969,-0.022243,-0.089321,-0.837271,-0.284136,-0.293456,-40.141040,-79.932998,128.182843
05491,667149,10.194455,0.585979,-0.318201,0.361659,-0.020284,-0.103961,-0.836792,-0.289150,-0.293210,-39.718405,-79.981870,127.962259
05492,667249,9.594201,1.166622,-0.231126,0.218234,-0.035992,-0.136614,-0.836383,-0.292365,-0.288864,-39.325071,-80.049416,127.687917
05493,667349,8.733639,1.395108,0.074052,0.074483,-0.079754,-0.185000,-0.841349,-0.294230,-0.289967,-38.976469,-80.153688,127.375351
