PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
05822,689819,5.344045,-0.411059,-1.611402,0.396650,0.041071,-0.065216,-0.865889,-0.150554,-0.288681,-178.978630,-86.462555,-96.985106
05823,689919,5.917159,-0.574635,-1.654091,0.434977,0.037919,-0.078868,-0.866366,-0.153962,-0.290359,-179.477718,-86.484235,-96.235838
05824,690019,6.856460,-0.933680,-1.712440,0.447522,0.049920,-0.069430,-0.865398,-0.154548,-0.288884,-179.888303,-86.512357,-95.568076
05825,690119,7.918100,-1.245544,-1.809815,0.432438,0.055152,-0.031482,-0.865432,-0.158108,-0.287563,-179.956130,-86.543236,-95.252396
05826,690219,9.174458,-1.360022,-1.764111,0.381428,0.047308,0.027725,-0.864421,-0.160069,-0.288664,-179.489996,-86.569488,-95.500941
05827,690319,10.472228,-1.383874,-1.570730,0.321771,0.044190,0.102993,-0.865932,-0.164055,-0.288368,-178.328165,-86.592891,-96.480661
05828,690419,11.455327,-1.366123,-1.425832,0.256394,0.026544,0.179846,-0.864932,-0.162077,-0.288266,-176.456076,-86.602613,-98.209397
05829,690519,12.044570,-1.222419,-1.311841,0.193760,-0.016071,0.241739,-0.867946,-0.160608,-0.286691,-174.057781,-86.581217,-100.501230
05830,690619,12.093983,-0.824570,-1.099278,0.127671,-0.049309,0.265172,-0.865962,-0.160165,-0.286165,-171.555518,-86.533422,-102.935233
05831,690719,11.814477,-0.296016,-0.848175,0.040681,-0.062454,0.251380,-0.869428,-0.159065,-0.287115,-169.322923,-86.473513,-105.149139
05832,690819,11.421977,0.155407,-0.546656,-0.039941,-0.055534,0.211903,-0.867429,-0.155111,-0.286911,-167.551812,-86.417354,-106.947092
05833,690919,10.872560,0.546829,-0.294404,-0.066511,-0.038223,0.160153,-0.871438,-0.153127,-0.285311,-166.268161,-86.374641,-108.271971
