SampleTimeFine,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw,Gyr_Z(rad/sec),Heading (rad) 
314778,-0.02779,-0.045177,0.100923,12.294982,-81.286467,-10.83345,0.001761409,-0.189043703
314878,-0.010763,-0.047588,0.097382,11.977795,-81.326077,-10.518839,0.001699608,-0.183553741
314978,0.000241,-0.054514,0.099761,11.660793,-81.369555,-10.198075,0.001741129,-0.177956409
315078,0.013288,-0.035964,0.102382,11.324723,-81.402595,-9.850502,0.001786873,-0.17189126
315178,0.053698,-0.00354,0.107094,10.968353,-81.417572,-9.459007,0.001869112,-0.165059672
315278,0.108564,0.013313,0.096616,10.669589,-81.421556,-9.093992,0.001686239,-0.15869016
315378,0.156776,0.043979,0.093058,10.390558,-81.407573,-8.720996,0.001624141,-0.15218138
315478,0.187842,0.089803,0.093721,10.097632,-81.367499,-8.315922,0.001635713,-0.145112839
315578,0.209014,0.134948,0.10181,9.76147,-81.302372,-7.854789,0.00177689,-0.137066068
315678,0.229724,0.16576,0.113707,9.380859,-81.2205,-7.336593,0.001984528,-0.128023548
315778,0.237439,0.172626,0.127607,8.958613,-81.135423,-6.771677,0.002227125,-0.118165764
315878,0.221023,0.150283,0.14402,8.489298,-81.063699,-6.168522,0.002513581,-0.107640709
315978,0.184447,0.119886,0.163959,7.951487,-81.009951,-5.517142,0.002861576,-0.096274128
316078,0.131623,0.10874,0.182307,7.330333,-80.96281,-4.811936,0.003181804,-0.083968283
316178,0.086113,0.127351,0.198093,6.626464,-80.904799,-4.049278,0.003457317,-0.070659901
316278,0.054496,0.163296,0.19925,5.897031,-80.824779,-3.278934,0.00347751,-0.057217398
316378,0.029963,0.191441,0.195987,5.169537,-80.726879,-2.524606,0.003420561,-0.044054375
316478,0.005847,0.206888,0.186625,4.472441,-80.618122,-1.814866,0.003257166,-0.031669412
316578,-0.013851,0.19855,0.167809,3.846924,-80.511963,-1.188906,0.00292877,-0.02074641
316678,-0.028464,0.162249,0.145902,3.308574,-80.4247,-0.659646,0.002546428,-0.011510823
316778,-0.03777,0.114833,0.128435,2.841615,-80.363235,-0.208081,0.002241576,-0.003631013
316878,-0.043841,0.070975,0.109851,2.445943,-80.325801,0.167714,0.00191723,0.002926609
316978,-0.039298,0.058176,0.091309,2.119771,-80.294851,0.475685,0.001593616,0.008300703
317078,-0.027043,0.088024,0.079111,1.840353,-80.246251,0.743379,0.001380724,0.012971964
317178,-0.014739,0.134326,0.069555,1.598248,-80.170694,0.980411,0.001213943,0.017108172
317278,0.010472,0.183935,0.063408,1.390523,-80.066367,1.197269,0.00110666,0.020892344
317378,0.061515,0.242162,0.065792,1.204728,-79.92846,1.42163,0.001148268,0.024807444
317478,0.114798,0.326461,0.085596,0.987325,-79.742196,1.709226,0.001493907,0.029825994
317578,0.160421,0.450166,0.113077,0.714918,-79.484933,2.079515,0.001973533,0.036287537
317678,0.196942,0.592419,0.151707,0.359885,-79.145883,2.555536,0.002647742,0.044594103
317778,0.235953,0.703919,0.192135,-0.06439,-78.742328,3.125477,0.003353332,0.054539574
317878,0.298992,0.749334,0.196155,-0.428886,-78.311984,3.672109,0.003423493,0.064078302
317978,0.360327,0.710212,0.177727,-0.678828,-77.903659,4.138428,0.003101869,0.072215569
318078,0.359327,0.561134,0.140833,-0.81685,-77.580863,4.490285,0.002457958,0.078355473
318178,0.253952,0.339095,0.070793,-0.833427,-77.386009,4.656263,0.00123555,0.081251789
318278,0.04001,0.056421,-0.039551,-0.699471,-77.354314,4.542452,-0.000690284,0.079265787
318378,-0.141254,-0.201729,-0.098847,-0.5243,-77.471128,4.280034,-0.001725177,0.074686593
318478,-0.258896,-0.350858,-0.094468,-0.426514,-77.673483,4.028007,-0.00164875,0.070288722
318578,-0.317837,-0.4498,-0.071096,-0.420866,-77.932592,3.835925,-0.001240838,0.066936891
318678,-0.286595,-0.606111,-0.042761,-0.473515,-78.281336,3.721931,-0.000746308,0.064947696
318778,-0.188295,-0.826282,-0.025834,-0.520769,-78.756317,3.660069,-0.000450881,0.063868204
318878,-0.000444,-1.011468,-0.020836,-0.477643,-79.337481,3.615881,-0.000363651,0.063097123
318978,0.264439,-1.087128,-0.016224,-0.290572,-79.962023,3.579722,-0.000283157,0.062466149
319078,0.518714,-1.024114,-0.013824,0.052915,-80.550444,3.532734,-0.00024127,0.061646208
319178,0.698354,-0.820926,0.003648,0.460088,-81.022425,3.525563,6.36685E-05,0.061521074
319278,0.776288,-0.532482,0.015457,0.877485,-81.329198,3.553231,0.000269771,0.062003881
319378,0.742874,-0.270573,0.020867,1.249662,-81.486009,3.607252,0.000364192,0.062946547
319478,0.615393,-0.09292,0.001124,1.613477,-81.540843,3.595861,1.96172E-05,0.062747774
319578,0.449475,-0.019596,-0.016686,1.944349,-81.553387,3.521671,-0.000291221,0.061453159
319678,0.300455,-0.015025,-0.009779,2.163093,-81.563448,3.474523,-0.000170673,0.060630426
319778,0.177689,-0.031248,0.014774,2.219364,-81.583378,3.520521,0.000257851,0.061433091
319878,0.070568,-0.052957,0.041649,2.113192,-81.616398,3.668686,0.0007269,0.064018571
319978,-0.003772,-0.079398,0.04403,1.95764,-81.664657,3.823698,0.000768456,0.06672353
320078,-0.035469,-0.12061,0.019767,1.882723,-81.73611,3.878852,0.000344993,0.067685967
320178,-0.046776,-0.207938,0.002802,1.878936,-81.857335,3.855585,4.89033E-05,0.067279958
320278,-0.052169,-0.284588,0.004465,1.875549,-82.022545,3.828804,7.79276E-05,0.06681263
320378,-0.040672,-0.315973,0.004077,1.884861,-82.205753,3.795865,7.11559E-05,0.066237844
320478,-0.011717,-0.317924,0.00339,1.914745,-82.390069,3.758922,5.91657E-05,0.065593189
320578,0.018602,-0.31708,0.011613,1.927179,-82.574048,3.757116,0.000202682,0.065561674
320678,0.049142,-0.312481,0.034775,1.852284,-82.755809,3.861001,0.000606928,0.067374467
320778,0.066171,-0.305208,0.057829,1.674861,-82.933751,4.078008,0.00100929,0.07116124
320878,0.064301,-0.292512,0.077078,1.393315,-83.104567,4.398751,0.001345242,0.076758205
320978,0.048224,-0.280574,0.089846,1.024066,-83.268432,4.798428,0.001568082,0.083732569
321078,0.024714,-0.275323,0.093106,0.605555,-83.42895,5.234002,0.001624979,0.091333335
321178,0.014306,-0.270646,0.087632,0.187536,-83.586359,5.662937,0.001529441,0.098818251
321278,0.002736,-0.259236,0.072406,-0.17868,-83.736865,6.032949,0.001263702,0.10527496
321378,-0.013802,-0.24758,0.053508,-0.471003,-83.880493,6.318998,0.000933875,0.110266515
321478,-0.02725,-0.240916,0.0445,-0.735329,-84.02018,6.569066,0.000776659,0.114630202
321578,-0.032055,-0.248617,0.039602,-0.98821,-84.164168,6.804796,0.000691174,0.11874369
321678,-0.027948,-0.272587,0.037102,-1.239871,-84.321766,7.041597,0.000647541,0.122875868
321778,-0.023897,-0.296581,0.030939,-1.470456,-84.493043,7.259486,0.000539978,0.126678031
321878,-0.017387,-0.308735,0.018107,-1.635348,-84.671347,7.415068,0.000316021,0.129392937
321978,-0.021118,-0.304927,0.005394,-1.732282,-84.847584,7.500212,9.41415E-05,0.130878699
322078,-0.03935,-0.276741,-0.004439,-1.776151,-85.007777,7.521571,-7.74739E-05,0.131251414
322178,-0.061916,-0.232533,-0.008291,-1.800087,-85.142654,7.509939,-0.000144703,0.131048436
322278,-0.081424,-0.182574,-0.011405,-1.803507,-85.248915,7.466503,-0.000199051,0.130290477
322378,-0.105928,-0.152985,-0.015898,-1.782283,-85.338252,7.384255,-0.000277468,0.12885525
322478,-0.11622,-0.143789,-0.023547,-1.708448,-85.422393,7.243317,-0.000410966,0.126395882
322578,-0.107243,-0.151401,-0.035697,-1.538506,-85.511014,7.011146,-0.00062302,0.122344498
322678,-0.087347,-0.132521,-0.054698,-1.204878,-85.588948,6.626253,-0.000954644,0.115628115
322778,-0.063722,-0.075333,-0.072807,-0.702931,-85.634035,6.086154,-0.001270701,0.106203387
322878,-0.031817,-0.004407,-0.089778,-0.043211,-85.63811,5.406175,-0.001566895,0.094337754
322978,0.012988,0.042867,-0.103927,0.744548,-85.614393,4.623523,-0.001813838,0.080680476
323078,0.053143,0.061509,-0.125793,1.704288,-85.578821,3.691426,-0.002195465,0.064415384
323178,0.079448,0.057874,-0.149385,2.83739,-85.543479,2.600522,-0.002607216,0.045379109
323278,0.105904,0.083916,-0.160451,4.033833,-85.491119,1.461223,-0.002800351,0.025498341
323378,0.143582,0.14378,-0.158997,5.174343,-85.402797,0.39958,-0.002774975,0.006972671
323478,0.198123,0.229533,-0.144112,6.135736,-85.26486,-0.451164,-0.002515187,-0.007872812
323578,0.218217,0.329161,-0.133593,6.906064,-85.069827,-1.098815,-0.002331599,-0.019174322
323678,0.158218,0.418388,-0.133622,7.514219,-84.823356,-1.618395,-0.002332105,-0.028240993
323778,0.011033,0.50519,-0.148571,8.005124,-84.525896,-2.10515,-0.00259301,-0.036734868
323878,-0.181786,0.589471,-0.183316,8.462688,-84.17728,-2.669696,-0.003199414,-0.046586195
323978,-0.350152,0.645036,-0.22425,8.937821,-83.793081,-3.349293,-0.003913835,-0.058445163
324078,-0.417781,0.666172,-0.263311,9.482849,-83.392668,-4.13873,-0.004595567,-0.072220839
324178,-0.410812,0.68879,-0.262893,9.936465,-82.978811,-4.832733,-0.004588272,-0.084331191
324278,-0.339924,0.681342,-0.232364,10.240753,-82.571862,-5.335871,-0.004055449,-0.093110949
324378,-0.252179,0.534937,-0.251055,10.743777,-82.245341,-5.989174,-0.004381663,-0.104511086
324478,-0.1756,0.269805,-0.265114,11.513537,-82.06579,-6.867799,-0.004627035,-0.119843093
324578,-0.063644,-0.057882,-0.24465,12.515841,-82.070859,-7.916602,-0.004269876,-0.138144705
324678,0.046843,-0.314114,-0.172267,13.539613,-82.225983,-8.922946,-0.003006576,-0.155705408
324778,0.138421,-0.448601,-0.13595,14.6522,-82.458394,-9.965487,-0.002372735,-0.173897748
324878,0.197719,-0.48893,-0.14181,15.941773,-82.709195,-11.151662,-0.00247501,-0.194596502
324978,0.144462,-0.468499,-0.160253,17.341122,-82.941942,-12.478602,-0.002796896,-0.217751605
325078,-0.055603,-0.315915,-0.125224,18.326929,-83.093896,-13.503861,-0.002185534,-0.235642374
325178,-0.296001,-0.037461,-0.033663,18.371907,-83.109609,-13.720008,-0.00058752,-0.23941414
325278,-0.445265,0.238564,0.036498,17.614958,-82.98737,-13.21448,0.000637,-0.230592676
325378,-0.476864,0.396073,0.05491,16.574417,-82.780997,-12.441229,0.000958344,-0.217099446
325478,-0.418296,0.413282,0.075206,15.511772,-82.56668,-11.611493,0.00131257,-0.202620553
325578,-0.31002,0.345856,0.09073,14.572437,-82.390256,-10.843184,0.001583511,-0.189213561
325678,-0.178463,0.256445,0.089448,13.841475,-82.261983,-10.208792,0.001561136,-0.17814342
325778,-0.068833,0.173185,0.069154,13.356598,-82.176569,-9.759205,0.001206945,-0.170298127
325878,-0.018167,0.094256,0.03844,13.107609,-82.130859,-9.518356,0.000670893,-0.166095312
325978,-0.008817,0.005424,0.016917,13.035581,-82.131908,-9.450725,0.000295252,-0.164915151
326078,-0.009701,-0.074613,0.01012,13.065561,-82.176766,-9.48658,0.000176624,-0.165540821
326178,-0.030837,-0.097192,0.014677,13.086901,-82.234792,-9.525933,0.000256158,-0.166227531
326278,-0.065447,-0.083454,0.028093,13.020863,-82.286839,-9.497113,0.000490307,-0.165724622
326378,-0.132649,-0.055332,0.048138,12.806356,-82.325675,-9.357335,0.000840153,-0.163285496
326478,-0.202649,-0.023194,0.057994,12.47964,-82.347625,-9.144819,0.001012169,-0.159577092
326578,-0.248696,-0.001347,0.046594,12.1535,-82.355729,-8.959513,0.000813205,-0.156343502
326678,-0.261126,0.012683,0.025612,11.895471,-82.353287,-8.850119,0.000447006,-0.154434577
326778,-0.259033,0.021626,0.0136,11.681473,-82.34432,-8.783942,0.000237361,-0.153279788
326878,-0.258873,0.028559,0.008263,11.484419,-82.330787,-8.734771,0.000144214,-0.152421754
326978,-0.262725,0.028015,0.004577,11.301505,-82.317102,-8.702093,7.98824E-05,-0.151851523
327078,-0.258243,0.014193,0.002357,11.14229,-82.310914,-8.690737,4.11367E-05,-0.151653361
327178,-0.246513,-0.020803,0.004077,11.011427,-82.32458,-8.701208,7.11559E-05,-0.15183608
327278,-0.229177,-0.065666,0.006753,10.915649,-82.363762,-8.737059,0.00011786,-0.15246168
327378,-0.211274,-0.115025,0.011575,10.849806,-82.431224,-8.792757,0.000202018,-0.15343361
327478,-0.187993,-0.150166,0.013105,10.819763,-82.518597,-8.871105,0.000228722,-0.154800782
327578,-0.157218,-0.156634,0.009924,10.82745,-82.609217,-8.969709,0.000173204,-0.156521422
327678,-0.119657,-0.139892,0.00333,10.873193,-82.689638,-9.084971,5.81185E-05,-0.158532744
327778,-0.076928,-0.115963,-0.003392,10.954841,-82.75579,-9.211734,-5.92006E-05,-0.160744758
327878,-0.043353,-0.087415,-0.006101,11.04519,-82.805504,-9.327865,-0.000106481,-0.162771244
327978,-0.022163,-0.07312,-0.005159,11.13258,-82.847206,-9.428771,-9.004E-05,-0.164532054
328078,-0.006344,-0.082549,0.002907,11.202485,-82.895037,-9.502914,5.07359E-05,-0.165825849
328178,0.012573,-0.076083,0.02146,11.194392,-82.941242,-9.487535,0.000374541,-0.165557486
328278,0.03287,-0.047124,0.051446,11.035068,-82.974424,-9.308064,0.000897887,-0.162425717
328378,0.050438,-0.000963,0.082379,10.702349,-82.984843,-8.943758,0.001437761,-0.156068577
328478,0.057652,0.038716,0.107933,10.222731,-82.975224,-8.427282,0.001883755,-0.147056071
328578,0.04372,0.058206,0.122545,9.65446,-82.955447,-7.829511,0.002138778,-0.136624967
328678,0.021442,0.053654,0.140304,8.998956,-82.939088,-7.156682,0.002448726,-0.124884101
328778,0.019999,0.035085,0.160475,8.266092,-82.933957,-6.40672,0.00280077,-0.111797264
328878,0.040757,0.024336,0.17208,7.499879,-82.934592,-5.611171,0.003003312,-0.097914934
328978,0.069289,0.034719,0.170522,6.751876,-82.927852,-4.817498,0.00297612,-0.08406534
329078,0.096247,0.065043,0.155623,6.074959,-82.901581,-4.079873,0.002716088,-0.071193784
329178,0.092173,0.107526,0.141643,5.446947,-82.849144,-3.393829,0.002472095,-0.059222316
329278,0.053089,0.150965,0.129114,4.846907,-82.770254,-2.758458,0.002253427,-0.048135092
329378,-0.004822,0.195401,0.112048,4.289175,-82.664297,-2.199064,0.001955574,-0.038373667
329478,-0.05891,0.236167,0.097417,3.7696,-82.533682,-1.709253,0.001700219,-0.029826465
329578,-0.091554,0.289877,0.090839,3.264499,-82.371448,-1.252748,0.001585413,-0.021860453
329678,-0.074755,0.371016,0.093914,2.760135,-82.162238,-0.787078,0.001639081,-0.013734511
329778,-0.001092,0.484278,0.115458,2.217973,-81.888047,-0.240353,0.002015088,-0.00419416
329878,0.121015,0.614208,0.14033,1.669346,-81.539129,0.384032,0.002449179,0.006701358
329978,0.244403,0.725617,0.159333,1.158236,-81.125792,1.042602,0.002780839,0.018193405
330078,0.350969,0.798058,0.184008,0.669473,-80.67033,1.741167,0.003211492,0.030383364
330178,0.392804,0.790748,0.211593,0.167224,-80.218309,2.478634,0.003692933,0.043252163
330278,0.313723,0.676678,0.231985,-0.392765,-79.830672,3.229672,0.004048834,0.056357776
330378,0.100668,0.486171,0.194326,-0.918456,-79.551436,3.822582,0.003391572,0.066704056
330478,-0.144242,0.328573,0.124955,-1.354479,-79.362593,4.182018,0.00218084,0.072976214
330578,-0.278415,0.224198,0.054368,-1.649537,-79.234333,4.319964,0.000948885,0.075383372
330678,-0.32614,0.131272,-0.013457,-1.772365,-79.160485,4.254801,-0.000234865,0.074246277
330778,-0.318102,0.052547,-0.066029,-1.740324,-79.132761,4.036642,-0.001152404,0.070439403
330878,-0.251186,-0.049026,-0.071753,-1.661745,-79.163347,3.810144,-0.001252305,0.066487013
330978,-0.137453,-0.185078,-0.063276,-1.553211,-79.271691,3.619544,-0.001104356,0.063161043
331078,0.025194,-0.305939,-0.05285,-1.388906,-79.449038,3.467102,-0.000922391,0.06050093
331178,0.201561,-0.349497,-0.059722,-1.098811,-79.651315,3.289589,-0.001042328,0.057403328
331278,0.334471,-0.302165,-0.079984,-0.656128,-79.826455,3.034497,-0.001395961,0.052951973
331378,0.408488,-0.208787,-0.096455,-0.104349,-79.947796,2.711778,-0.001683429,0.047320526
331478,0.425437,-0.126487,-0.098499,0.472292,-80.021489,2.373767,-0.001719103,0.041422234
331578,0.407847,-0.094183,-0.103568,1.059922,-80.076141,2.014435,-0.001807572,0.035151891
331678,0.360511,-0.088866,-0.11025,1.646591,-80.127138,1.628609,-0.001924193,0.028419227
331778,0.297993,-0.084669,-0.10722,2.191341,-80.175241,1.249033,-0.001871311,0.021795626
331878,0.231103,-0.079757,-0.08913,2.640882,-80.220497,0.92724,-0.001555586,0.016180338
331978,0.141655,-0.063391,-0.048068,2.902492,-80.257259,0.744175,-0.000838931,0.012985854
332078,0.025583,-0.029387,-0.008245,2.959704,-80.275701,0.701034,-0.0001439,0.012233043
332178,-0.068613,0.020847,0.0208,2.857088,-80.266293,0.765296,0.000363022,0.013354415
332278,-0.117088,0.074284,0.033865,2.67445,-80.226675,0.882575,0.000591046,0.015400934
332378,-0.146932,0.11711,0.0276,2.489969,-80.162347,0.984387,0.000481703,0.017177553
332478,-0.158581,0.151401,0.021597,2.315367,-80.078203,1.069417,0.000376932,0.018661327
332578,-0.142412,0.158099,0.021889,2.15013,-79.99019,1.154365,0.000382029,0.020143669
332678,-0.089619,0.112558,0.025236,2.011487,-79.928272,1.243041,0.000440444,0.021691065
332778,-0.019572,0.024883,0.02488,1.924828,-79.91649,1.31969,0.000434231,0.023028591
332878,0.039752,-0.073063,0.013836,1.918402,-79.960526,1.349368,0.00024148,0.023546472
332978,0.08739,-0.135072,-0.002225,1.998382,-80.039702,1.319011,-3.88329E-05,0.023016742
333078,0.115304,-0.146029,-0.017802,2.147951,-80.124758,1.234252,-0.000310698,0.021537697
333178,0.120857,-0.13033,-0.029559,2.339793,-80.200468,1.109836,-0.000515893,0.019366638
333278,0.090641,-0.108376,-0.03822,2.542543,-80.263283,0.956808,-0.000667054,0.0166963
333378,0.052077,-0.084431,-0.035911,2.713976,-80.312336,0.813161,-0.000626755,0.014189659
333478,0.020928,-0.079791,-0.024603,2.830244,-80.358962,0.707388,-0.000429396,0.012343921
333578,0.010066,-0.08515,-0.01676,2.915647,-80.408831,0.62662,-0.000292512,0.010934519
333678,0.022134,-0.099541,-0.013607,3.000515,-80.466993,0.553415,-0.000237483,0.009657092
333778,0.026185,-0.122444,-0.017381,3.105593,-80.538101,0.462084,-0.000303351,0.008063366
333878,0.014219,-0.149945,-0.026397,3.241503,-80.624597,0.332564,-0.000460707,0.005803242
333978,-0.009688,-0.160722,-0.032256,3.388507,-80.716975,0.177949,-0.000562964,0.00310521
334078,-0.035464,-0.137078,-0.033263,3.521808,-80.795693,0.022286,-0.000580539,0.000388891
334178,-0.056712,-0.101214,-0.029622,3.624046,-80.853929,-0.11422,-0.000516993,-0.001993139
334278,-0.076117,-0.070176,-0.028253,3.704366,-80.894366,-0.239774,-0.0004931,-0.004184056
334378,-0.093171,-0.056494,-0.027027,3.768022,-80.926916,-0.358342,-0.000471702,-0.006253068
334478,-0.10783,-0.067451,-0.025986,3.822704,-80.965659,-0.476323,-0.000453534,-0.008311836
334578,-0.107259,-0.098043,-0.026858,3.889016,-81.02174,-0.605742,-0.000468753,-0.010570198
334678,-0.087303,-0.125921,-0.026447,3.973418,-81.093642,-0.741886,-0.000461579,-0.012945911
334778,-0.068047,-0.131489,-0.028106,4.078017,-81.16852,-0.887286,-0.000490534,-0.015483141
334878,-0.054568,-0.120367,-0.033466,4.209059,-81.236672,-1.051612,-0.000584082,-0.018350629
334978,-0.044872,-0.091892,-0.043099,4.375493,-81.287983,-1.246107,-0.000752207,-0.021744567
335078,-0.038137,-0.064408,-0.052423,4.57428,-81.323008,-1.469413,-0.000914939,-0.025641257
335178,-0.031856,-0.058161,-0.054576,4.784119,-81.354182,-1.700246,-0.000952515,-0.029669293
335278,-0.019355,-0.063321,-0.052571,4.996477,-81.388214,-1.92637,-0.000917522,-0.033615157
335378,-0.014501,-0.064684,-0.050014,5.203781,-81.422975,-2.144555,-0.000872894,-0.037422485
335478,-0.008871,-0.062957,-0.047238,5.404547,-81.456722,-2.352854,-0.000824445,-0.041057302
335578,-0.00064,-0.062642,-0.043948,5.598709,-81.490297,-2.549696,-0.000767024,-0.044492195
335678,0.002533,-0.060656,-0.042951,5.791395,-81.522627,-2.743197,-0.000749624,-0.047868788
335778,0.008759,-0.064576,-0.046601,6.004438,-81.556808,-2.953664,-0.000813327,-0.051541437
335878,0.050859,-0.086534,-0.052524,6.275131,-81.602937,-3.198008,-0.000916701,-0.05580524
335978,0.108003,-0.08264,-0.060803,6.611409,-81.646071,-3.475531,-0.001061195,-0.060648016
336078,0.178851,-0.032515,-0.074554,7.020719,-81.659444,-3.785828,-0.001301191,-0.066062699
336178,0.23354,0.051974,-0.088435,7.473287,-81.62341,-4.108191,-0.001543456,-0.071687933
336278,0.253469,0.132534,-0.097052,7.923924,-81.540547,-4.417118,-0.001693849,-0.077078709
336378,0.228687,0.188405,-0.100922,8.336707,-81.425248,-4.702217,-0.001761392,-0.082053687
336478,0.154145,0.231861,-0.114684,8.724083,-81.283714,-5.004929,-0.00200158,-0.087336011
336578,0.03388,0.286332,-0.146965,9.117605,-81.107973,-5.383736,-0.00256498,-0.093946193
336678,-0.077037,0.357398,-0.190982,9.546838,-80.887326,-5.863269,-0.003333209,-0.102314044
336778,-0.172232,0.467376,-0.223637,9.946506,-80.600646,-6.36847,-0.003903137,-0.111129802
336878,-0.211003,0.607125,-0.260827,10.335817,-80.230659,-6.886196,-0.004552214,-0.12016412
336978,-0.18343,0.72432,-0.274923,10.681967,-79.792526,-7.344701,-0.004798231,-0.128165032
337078,-0.095875,0.779135,-0.229261,10.875593,-79.328068,-7.597764,-0.004001292,-0.132580982
337178,0.035443,0.743472,-0.132083,10.865497,-78.894241,-7.567128,-0.002305245,-0.132046384
337278,0.189054,0.592071,-0.041442,10.771718,-78.555612,-7.36137,-0.000723287,-0.128455907
337378,0.294241,0.381606,0.031135,10.655363,-78.343469,-7.070841,0.000543399,-0.123386175
337478,0.274534,0.170729,0.082229,10.501681,-78.255702,-6.753543,0.001435143,-0.117849325
337578,0.242411,-0.021993,0.103085,10.371196,-78.278863,-6.478671,0.001799143,-0.113052809
337678,0.291132,-0.196324,0.097516,10.36937,-78.399876,-6.30671,0.001701947,-0.11005209
337778,0.333539,-0.362504,0.067956,10.557787,-78.611619,-6.304168,0.001186036,-0.110007732
337878,0.306506,-0.511676,0.009013,10.984316,-78.901011,-6.560173,0.000157304,-0.114475019
337978,0.155906,-0.529703,-0.03953,11.495772,-79.194594,-6.990304,-0.000689917,-0.121980805
338078,-0.063489,-0.328545,-0.01829,11.716177,-79.377051,-7.251814,-0.000319215,-0.126544154
338178,-0.25785,-0.011017,0.00151,11.573807,-79.383474,-7.257445,2.6354E-05,-0.126642415
338278,-0.383468,0.255721,0.027245,11.123965,-79.242971,-7.023409,0.000475507,-0.122558487
338378,-0.43299,0.359057,0.060635,10.500987,-79.047635,-6.641822,0.001058263,-0.115899794
338478,-0.372491,0.297493,0.062189,9.957218,-78.886661,-6.30536,0.001085385,-0.110028532
338578,-0.246775,0.17852,0.045204,9.603275,-78.790938,-6.088794,0.000788945,-0.106249455
338678,-0.094786,0.070868,0.035733,9.418152,-78.755164,-5.955493,0.000623648,-0.103923353
338778,0.03351,-0.018104,0.033794,9.354084,-78.769631,-5.870656,0.000589807,-0.102442947
338878,0.105089,-0.092775,0.043411,9.337904,-78.827353,-5.792833,0.000757652,-0.101084936
338978,0.155429,-0.163518,0.056409,9.345647,-78.926395,-5.710016,0.000984506,-0.099639779
339078,0.194087,-0.234235,0.073559,9.358397,-79.067094,-5.609768,0.001283825,-0.097890452
339178,0.198683,-0.272278,0.094386,9.329145,-79.231276,-5.464123,0.001647319,-0.095348946
339278,0.15295,-0.26297,0.110999,9.216089,-79.391705,-5.259937,0.001937266,-0.091785901
339378,0.068461,-0.231323,0.122062,9.00026,-79.535113,-5.000555,0.002130348,-0.087259685
339478,-0.023799,-0.190974,0.128476,8.685793,-79.655998,-4.694737,0.002242292,-0.081923161
339578,-0.097406,-0.164347,0.124664,8.321635,-79.761121,-4.381388,0.002175761,-0.076455221
339678,-0.136026,-0.149068,0.118252,7.942081,-79.856683,-4.074976,0.002063852,-0.071108331
339778,-0.130104,-0.143063,0.118936,7.554894,-79.948525,-3.757452,0.00207579,-0.065567537
339878,-0.097898,-0.137012,0.121654,7.168665,-80.036754,-3.422249,0.002123227,-0.059718245
339978,-0.059927,-0.13499,0.122181,6.795496,-80.123496,-3.078307,0.002132425,-0.053716457
340078,-0.029694,-0.155068,0.115378,6.463481,-80.220868,-2.758645,0.002013692,-0.048138355
340178,-0.01003,-0.195204,0.105943,6.182418,-80.340225,-2.479349,0.001849023,-0.04326464
340278,-0.000921,-0.237507,0.09507,5.951613,-80.482824,-2.245835,0.001659257,-0.039189821
340378,0.005302,-0.261263,0.076407,5.790336,-80.637729,-2.07929,0.001333531,-0.036283611
340478,0.004485,-0.253226,0.052098,5.706034,-80.78657,-1.991289,0.000909266,-0.034747993
340578,-0.000215,-0.21532,0.034004,5.667702,-80.912712,-1.952615,0.000593472,-0.034073132
340678,-0.002256,-0.157346,0.025387,5.637825,-81.005245,-1.923699,0.000443079,-0.033568548
340778,0.013031,-0.096182,0.02984,5.57837,-81.063085,-1.855983,0.000520798,-0.032386903
340878,0.040727,-0.057209,0.035905,5.498288,-81.098968,-1.751338,0.00062665,-0.030560848
340978,0.065038,-0.032913,0.05146,5.366281,-81.121767,-1.580048,0.000898131,-0.027571838
341078,0.076034,-0.032869,0.068024,5.179209,-81.145299,-1.346665,0.001187223,-0.023499304
341178,0.065612,-0.038001,0.082302,4.934366,-81.172303,-1.060877,0.001436417,-0.018512304
341278,0.035903,-0.042455,0.087258,4.654219,-81.201845,-0.756613,0.001522914,-0.013202897
341378,0.002213,-0.045045,0.08845,4.349524,-81.232631,-0.447067,0.001543718,-0.007801319
341478,-0.016256,-0.041362,0.084293,4.047054,-81.260827,-0.150504,0.001471166,-0.002626295
341578,-0.009078,-0.03624,0.08088,3.758688,-81.285657,0.135928,0.001411599,0.002371944
341678,0.022329,-0.015789,0.078761,3.490302,-81.298425,0.420331,0.001374616,0.007334776
341778,0.066488,0.016437,0.080889,3.231897,-81.292558,0.720227,0.001411756,0.012567961
341878,0.107505,0.04075,0.084583,2.979022,-81.272627,1.038309,0.001476227,0.018118492
341978,0.140133,0.044504,0.095149,2.706174,-81.250574,1.395528,0.001660635,0.024351964
342078,0.167806,0.014241,0.117506,2.372298,-81.246083,1.830545,0.002050832,0.03194301
342178,0.181173,-0.030593,0.142195,1.960233,-81.267316,2.352405,0.002481729,0.041049467
342278,0.16754,-0.065374,0.158261,1.481369,-81.308065,2.933894,0.002762129,0.05119645
342378,0.115507,-0.082442,0.161744,0.955823,-81.357782,3.532372,0.002822918,0.061639891
342478,0.045615,-0.075802,0.153258,0.416074,-81.402707,4.104634,0.002674812,0.071625863
342578,-0.014878,-0.040168,0.134911,-0.093568,-81.426306,4.611341,0.002354602,0.0804679
342678,-0.031848,0.006395,0.107455,-0.508929,-81.422605,5.012852,0.001875412,0.087474267
342778,-0.016624,0.038062,0.077322,-0.798505,-81.400495,5.295985,0.001349501,0.092414938
342878,-0.002461,0.046895,0.0514,-0.979359,-81.37328,5.477382,0.000897084,0.095580316
