SampleTimeFine,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw
230349,-0.113548,-0.052217,0.034063,-38.680005,-81.271413,34.76983
230449,-0.1208,-0.052221,0.042547,-38.994059,-81.280755,35.016117
230549,-0.118656,-0.045773,0.052826,-39.321955,-81.283288,35.277649
230649,-0.107226,-0.045955,0.057012,-39.655907,-81.284138,35.551931
230749,-0.088141,-0.049234,0.053726,-39.977364,-81.287392,35.82463
230849,-0.070632,-0.054605,0.042961,-40.271158,-81.296749,36.079479
230949,-0.06162,-0.049979,0.03105,-40.51507,-81.308328,36.289072
231049,-0.066961,-0.044139,0.016734,-40.707513,-81.322585,36.443488
231149,-0.085285,-0.028501,0.010027,-40.853429,-81.332501,36.540204
231249,-0.100342,-0.005651,0.009661,-40.95086,-81.332631,36.579142
231349,-0.108125,0.013308,0.012923,-41.015272,-81.323326,36.580166
231449,-0.10853,0.01819,0.016568,-41.078166,-81.310541,36.579421
231549,-0.104878,0.013443,0.019537,-41.159006,-81.298683,36.598953
231649,-0.100412,-0.00703,0.01891,-41.285926,-81.295871,36.667696
231749,-0.102772,-0.03317,0.023588,-41.492052,-81.302477,36.815206
231849,-0.103809,-0.03692,0.029213,-41.724146,-81.308449,36.988388
231949,-0.096041,-0.014281,0.026572,-41.888008,-81.305665,37.097045
232049,-0.07748,0.009342,0.022403,-41.970359,-81.294379,37.133998
232149,-0.058362,0.020782,0.016931,-41.997772,-81.280324,37.126445
232249,-0.045754,0.020045,0.00769,-41.994088,-81.270141,37.094727
232349,-0.04027,0.001565,-0.000298,-42.011204,-81.270898,37.087223
232449,-0.047749,-0.023631,-0.007325,-42.076103,-81.285075,37.123721
232549,-0.057196,-0.042436,-0.010821,-42.184167,-81.308576,37.19841
232649,-0.063876,-0.043735,-0.013859,-42.29144,-81.333769,37.268425
232749,-0.058946,-0.025366,-0.015917,-42.344096,-81.351952,37.286054
232849,-0.046565,-0.004116,-0.01499,-42.338468,-81.36077,37.251911
232949,-0.029624,-2.8e-05,-0.010946,-42.324091,-81.36629,37.218747
233049,-0.012713,-0.00759,-0.005394,-42.334814,-81.372869,37.220777
233149,0.004725,-0.023024,-0.001346,-42.386248,-81.384419,37.274095
233249,0.016963,-0.0395,5.1e-05,-42.47691,-81.402384,37.374181
233349,0.020315,-0.05945,-0.000946,-42.61461,-81.429121,37.52378
233449,0.018141,-0.081532,0.00125,-42.81784,-81.464229,37.738375
233549,0.012369,-0.084675,-0.00199,-43.025185,-81.501804,37.953761
233649,5.7e-05,-0.08239,-0.006662,-43.222214,-81.540141,38.151552
233749,-0.014183,-0.072492,-0.014712,-43.380126,-81.577429,38.301515
233849,-0.026608,-0.070877,-0.02158,-43.522699,-81.616701,38.428745
233949,-0.033029,-0.073706,-0.033127,-43.645063,-81.661673,38.531799
234049,-0.037412,-0.07405,-0.045785,-43.736032,-81.711777,38.60056
234149,-0.040864,-0.075179,-0.052791,-43.812984,-81.765114,38.653141
234249,-0.040692,-0.071018,-0.057125,-43.866742,-81.818438,38.68238
234349,-0.040702,-0.060349,-0.057893,-43.889187,-81.867649,38.679978
234449,-0.042658,-0.054918,-0.058259,-43.896647,-81.914754,38.661311
234549,-0.048847,-0.051109,-0.052632,-43.913354,-81.958045,38.648404
234649,-0.051002,-0.060461,-0.045867,-43.977639,-82.002505,38.682297
234749,-0.056411,-0.071869,-0.042256,-44.088723,-82.050221,38.760306
234849,-0.056003,-0.081775,-0.042105,-44.229607,-82.101928,38.868619
234949,-0.05421,-0.088951,-0.043419,-44.388009,-82.157066,38.995632
235049,-0.048573,-0.099953,-0.042301,-44.580836,-82.216192,39.160633
235149,-0.039101,-0.11376,-0.043601,-44.808143,-82.281375,39.365885
235249,-0.028139,-0.120807,-0.040893,-45.062267,-82.348192,39.604506
235349,-0.013961,-0.125333,-0.03881,-45.332752,-82.415831,39.867796
235449,0.00489,-0.131516,-0.034237,-45.630302,-82.483902,40.169248
235549,0.018322,-0.139124,-0.031327,-45.958441,-82.553592,40.509267
235649,0.018697,-0.137818,-0.029556,-46.293873,-82.62177,40.856802
235749,0.00893,-0.13224,-0.02538,-46.635912,-82.685746,41.205298
235849,-0.007981,-0.124375,-0.021344,-46.980169,-82.744685,41.546204
235949,-0.018365,-0.117596,-0.017353,-47.325536,-82.79905,41.882176
236049,-0.031684,-0.109134,-0.010623,-47.675726,-82.847048,42.215266
236149,-0.042038,-0.1026,-0.011496,-48.011352,-82.892662,42.527652
236249,-0.04913,-0.09456,-0.010449,-48.330596,-82.934539,42.819395
