PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
01889,297789,9.701437,-0.512642,2.097579,-0.023984,0.043341,0.008594,-0.524122,0.136317,-0.383401,-18.104044,-78.323477,17.628070
01890,297889,9.655258,-0.432855,1.973604,-0.011510,0.061974,0.005685,-0.523076,0.137917,-0.385823,-18.065559,-78.289510,17.576160
01891,297989,9.599421,-0.426698,1.855101,-0.009062,0.057193,0.001230,-0.520534,0.140987,-0.388169,-18.018315,-78.258935,17.516724
01892,298089,9.540124,-0.469134,1.992441,-0.017244,0.035345,-0.005642,-0.523473,0.142650,-0.390593,-17.976572,-78.241476,17.458111
01893,298189,9.576252,-0.567649,2.124968,-0.030888,0.008113,-0.010251,-0.520994,0.146548,-0.389389,-17.953798,-78.239662,17.410890
01894,298289,9.641091,-0.596277,2.184218,-0.040876,0.009576,-0.008310,-0.520486,0.147062,-0.389863,-17.940607,-78.236701,17.367621
01895,298389,9.632286,-0.629467,2.121341,-0.037779,0.040822,-0.009669,-0.521441,0.149665,-0.391736,-17.895727,-78.216936,17.293803
01896,298489,9.598278,-0.651506,1.954708,-0.038272,0.069482,-0.002999,-0.515919,0.152664,-0.393581,-17.844706,-78.180357,17.213431
01897,298589,9.573569,-0.614087,1.890575,-0.035675,0.079220,0.002387,-0.516356,0.155308,-0.396453,-17.798505,-78.137510,17.139503
01898,298689,9.564916,-0.556327,1.945018,-0.026570,0.067463,0.005100,-0.515817,0.157887,-0.398325,-17.764298,-78.100592,17.083158
01899,298789,9.543047,-0.513319,1.975920,-0.015258,0.038590,0.003423,-0.512804,0.160877,-0.399171,-17.743410,-78.079719,17.047042
01900,298889,9.551139,-0.504456,2.079758,-0.004910,0.009051,-0.000107,-0.513316,0.163328,-0.398045,-17.731950,-78.075578,17.026622
01901,298989,9.593989,-0.523284,2.119876,0.003926,-0.004672,-0.004412,-0.510249,0.165965,-0.401915,-17.715640,-78.079675,17.006420
01902,299089,9.632488,-0.511718,2.148460,0.007099,0.012218,-0.007579,-0.508223,0.168994,-0.403262,-17.675378,-78.075100,16.963595
01903,299189,9.642685,-0.528973,2.131746,-0.006579,0.050748,-0.013077,-0.505183,0.171559,-0.405633,-17.597189,-78.050431,16.873993
01904,299289,9.637116,-0.508970,2.057008,-0.026335,0.086938,-0.008580,-0.501114,0.177169,-0.409350,-17.512829,-78.005188,16.766501
01905,299389,9.632684,-0.478231,2.007034,-0.042789,0.096339,-0.000253,-0.499608,0.178663,-0.409774,-17.452363,-77.953349,16.673779
01906,299489,9.604779,-0.411000,1.969941,-0.054460,0.079439,0.007009,-0.497567,0.185205,-0.411442,-17.431243,-77.909488,16.614431
01907,299589,9.627431,-0.365023,1.991585,-0.058993,0.053672,0.008192,-0.497020,0.186314,-0.413890,-17.436540,-77.879511,16.579423
01908,299689,9.624761,-0.354362,2.056939,-0.055389,0.032883,0.004653,-0.493501,0.188823,-0.415262,-17.447399,-77.861507,16.552200
01909,299789,9.601919,-0.371475,2.086128,-0.049125,0.026639,-0.001096,-0.490950,0.191418,-0.418132,-17.445050,-77.847904,16.515122
01910,299889,9.572769,-0.437638,2.113791,-0.046417,0.029673,-0.007581,-0.485477,0.193300,-0.417529,-17.422320,-77.833752,16.458775
01911,299989,9.529127,-0.554057,2.129984,-0.051688,0.041291,-0.015137,-0.486897,0.198475,-0.420774,-17.374362,-77.814534,16.373529
01912,300089,9.509039,-0.571184,2.096486,-0.047489,0.051858,-0.014878,-0.485399,0.200942,-0.420647,-17.316547,-77.789475,16.280661
01913,300189,9.515698,-0.556449,2.067538,-0.032471,0.051289,-0.008716,-0.480891,0.203909,-0.421493,-17.266448,-77.763658,16.204487
01914,300289,9.531059,-0.553783,2.023235,-0.005737,0.051682,-0.008550,-0.476394,0.206353,-0.421864,-17.201430,-77.737583,16.128720
01915,300389,9.569937,-0.570034,2.057280,0.014587,0.041144,-0.008216,-0.475853,0.209929,-0.423685,-17.134095,-77.717203,16.062497
01916,300489,9.576325,-0.586006,2.107550,0.034886,0.017441,-0.009188,-0.471865,0.211360,-0.423608,-17.071217,-77.709951,16.012743
01917,300589,9.573477,-0.602585,2.214649,0.047988,-0.006953,-0.011944,-0.467367,0.214801,-0.423928,-17.012757,-77.716512,15.975202
01918,300689,9.616166,-0.621749,2.288212,0.049021,-0.004875,-0.014479,-0.463388,0.216208,-0.423351,-16.945686,-77.722346,15.929464
01919,300789,9.598091,-0.633465,2.263206,0.030071,0.025577,-0.016916,-0.459926,0.218074,-0.421749,-16.860027,-77.711875,15.853603
