PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
04573,520898,9.558223,-0.482519,2.518085,-0.017257,-0.022143,0.017565,-0.274485,0.110437,-0.363898,-12.700662,-75.073452,12.574544
04574,520998,9.522052,-0.514224,2.446440,-0.016394,-0.011569,0.015011,-0.274992,0.110420,-0.363399,-12.744565,-75.078785,12.607953
04575,521098,9.530112,-0.568739,2.395664,-0.011126,-0.009758,0.015033,-0.279467,0.110018,-0.363925,-12.784663,-75.083098,12.640545
04576,521198,9.530305,-0.616768,2.372812,-0.000196,-0.004268,0.008887,-0.281019,0.108900,-0.360978,-12.803012,-75.085121,12.657107
04577,521298,9.473438,-0.648687,2.396691,0.002369,-0.012740,0.008218,-0.278447,0.113039,-0.364772,-12.822543,-75.091960,12.676408
04578,521398,9.443849,-0.663521,2.464842,0.004716,-0.025852,0.008101,-0.278980,0.113947,-0.362722,-12.846784,-75.106137,12.701972
04579,521498,9.434724,-0.620544,2.535949,0.002787,-0.036116,0.009350,-0.278966,0.111504,-0.363849,-12.879740,-75.125884,12.735410
04580,521598,9.489541,-0.592890,2.558735,0.002445,-0.028228,0.009758,-0.275464,0.114960,-0.364170,-12.910031,-75.141166,12.765885
04581,521698,9.488041,-0.568269,2.504710,-0.003356,-0.019948,0.012016,-0.278425,0.114582,-0.365696,-12.944460,-75.151530,12.797201
04582,521798,9.458529,-0.530374,2.451637,-0.006996,-0.011409,0.010544,-0.276474,0.117419,-0.363043,-12.973772,-75.157311,12.821064
04583,521898,9.477634,-0.537267,2.439437,-0.010635,-0.014665,0.010782,-0.276479,0.114928,-0.363170,-13.007275,-75.164876,12.847109
04584,521998,9.500509,-0.519878,2.449756,-0.007537,-0.022826,0.009098,-0.274922,0.118536,-0.365991,-13.039466,-75.177210,12.873628
04585,522098,9.535501,-0.536122,2.461343,-0.008285,-0.026818,0.006153,-0.275947,0.117982,-0.364517,-13.067872,-75.192150,12.895790
04586,522198,9.530326,-0.583130,2.479972,-0.007472,-0.026149,0.004301,-0.278944,0.119002,-0.363968,-13.091621,-75.206954,12.913614
04587,522298,9.507103,-0.587557,2.479836,-0.008005,-0.020147,0.001520,-0.277417,0.121542,-0.365340,-13.106882,-75.218768,12.922342
04588,522398,9.471935,-0.591478,2.473651,-0.008027,-0.018914,0.002497,-0.277477,0.118906,-0.362468,-13.123634,-75.229765,12.932601
04589,522498,9.470012,-0.595726,2.443749,-0.006494,-0.015079,0.001114,-0.280458,0.117981,-0.363019,-13.134706,-75.238801,12.937893
04590,522598,9.438042,-0.582117,2.437570,-0.009329,-0.018694,0.005182,-0.281485,0.116430,-0.361596,-13.157822,-75.249323,12.953959
04591,522698,9.459875,-0.588933,2.425055,-0.009846,-0.025265,0.005485,-0.282474,0.120431,-0.361393,-13.185170,-75.263470,12.974092
04592,522798,9.474649,-0.589202,2.432703,-0.011836,-0.033515,0.006104,-0.283998,0.119884,-0.359920,-13.219132,-75.282135,12.999883
04593,522898,9.486403,-0.611012,2.426457,-0.010268,-0.032152,0.006012,-0.285486,0.117939,-0.360522,-13.251396,-75.300048,13.024846
04594,522998,9.497033,-0.646390,2.417248,-0.007048,-0.028519,0.002121,-0.285985,0.117449,-0.360547,-13.271783,-75.316443,13.039432
04595,523098,9.498942,-0.603156,2.410720,-0.010245,-0.027880,0.004779,-0.285003,0.119876,-0.359421,-13.299384,-75.332129,13.059581
04596,523198,9.487187,-0.543135,2.413382,-0.016590,-0.030423,0.001797,-0.290494,0.118444,-0.358998,-13.325597,-75.349626,13.074536
04597,523298,9.510067,-0.503274,2.434591,-0.016515,-0.033017,0.002458,-0.288048,0.119779,-0.356423,-13.354539,-75.368478,13.092356
04598,523398,9.544548,-0.514132,2.416312,-0.017902,-0.033648,0.001726,-0.290010,0.120880,-0.357872,-13.383088,-75.387778,13.108948
04599,523498,9.544093,-0.532046,2.429338,-0.015645,-0.034057,-0.001555,-0.290472,0.120486,-0.359896,-13.403587,-75.407739,13.118556
04600,523598,9.544011,-0.554228,2.471416,-0.010676,-0.035124,-0.007518,-0.290969,0.120992,-0.359871,-13.409037,-75.429085,13.115557
04601,523698,9.523539,-0.596461,2.454869,-0.007897,-0.031966,-0.009844,-0.293443,0.120083,-0.360923,-13.406288,-75.448981,13.105732
04602,523798,9.504088,-0.637261,2.476034,-0.003538,-0.021526,-0.012498,-0.295938,0.123088,-0.360271,-13.389974,-75.463408,13.084475
04603,523898,9.460814,-0.639524,2.452109,-0.011858,-0.016381,-0.011979,-0.291437,0.122566,-0.361295,-13.376883,-75.474896,13.061623
04604,523998,9.444352,-0.562333,2.436469,-0.027959,-0.018583,-0.006986,-0.295400,0.124671,-0.362194,-13.384868,-75.486948,13.051016
04605,524098,9.480940,-0.476864,2.376540,-0.041267,-0.023169,-0.004008,-0.296367,0.125257,-0.363668,-13.409247,-75.501163,13.049468
04606,524198,9.566412,-0.406091,2.361388,-0.041436,-0.012048,-0.002294,-0.294914,0.128102,-0.361016,-13.431713,-75.508952,13.045846
04607,524298,9.573714,-0.421745,2.350963,-0.036756,0.000511,-0.001804,-0.293836,0.127307,-0.365565,-13.446086,-75.509678,13.036637
