time,gx,gy,gz,ax,ay,az,mx,my,mz,p
672936,0.118295,-0.26454,0.118899,0.115042784,0.10444299,0.844347835,0.652444,0.53149,-1.130536,1016.39386
673036,0.100369,-0.28383,0.149745,0.119483402,0.092548454,0.866036289,0.62891,0.518955,-1.152746,1016.39386
673136,0.092801,-0.308432,0.175279,0.135194948,0.092181443,0.882115876,0.600651,0.500906,-1.162717,1016.39386
673236,0.09796,-0.31002,0.197291,0.170268454,0.099619072,0.90071134,0.577224,0.476936,-1.165468,1016.39386
673336,0.113199,-0.301216,0.210142,0.216538041,0.118592887,0.910142371,0.556284,0.450934,-1.16832,1016.39386
673436,0.132383,-0.283607,0.208519,0.266659278,0.150195979,0.912572062,0.536784,0.425262,-1.168148,1016.39386
673536,0.146602,-0.26585,0.179722,0.300595773,0.179578041,0.909422371,0.521415,0.404373,-1.175242,1016.39386
673636,0.135613,-0.233446,0.140275,0.309139794,0.197332887,0.891330825,0.511686,0.389262,-1.190053,1016.39386
673736,0.11609,-0.177084,0.107435,0.297215979,0.198408557,0.886556907,0.503606,0.383456,-1.211903,1016.39386
673836,0.095205,-0.097173,0.084952,0.281578866,0.200007629,0.903137629,0.496221,0.384104,-1.243444,1016.39386
673936,0.076854,-0.012617,0.077853,0.267988247,0.196433918,0.935903196,0.487385,0.388359,-1.276807,1016.391602
674036,0.060147,0.063324,0.082069,0.253152062,0.190508557,0.975225361,0.481624,0.394278,-1.31459,1016.391602
674136,0.057716,0.128754,0.094197,0.24513134,0.18169701,1.008498866,0.479351,0.400639,-1.352348,1016.391602
674236,0.072196,0.172784,0.081162,0.250429485,0.167326598,1.039051546,0.479017,0.408818,-1.387005,1016.391602
674336,0.098547,0.209565,0.039299,0.259494536,0.162085361,1.05944299,0.482683,0.413992,-1.422812,1016.391602
674436,0.127839,0.242756,-0.032027,0.258864124,0.16832701,1.068023093,0.489801,0.421007,-1.456517,1016.391602
674536,0.151483,0.266211,-0.117409,0.238908763,0.180944124,1.072415052,0.508897,0.429874,-1.491116,1016.391602
674636,0.171453,0.258694,-0.209697,0.229367938,0.205254021,1.083783196,0.523039,0.44385,-1.526463,1016.391602
674736,0.187147,0.239885,-0.311205,0.243700825,0.241307938,1.104957938,0.54269,0.459307,-1.563231,1016.391602
674836,0.180281,0.238467,-0.384294,0.28472732,0.279624433,1.140829691,0.56093,0.48492,-1.60299,1016.391602
674936,0.154327,0.293876,-0.404374,0.369834021,0.288701649,1.184756186,0.58773,0.520058,-1.646263,1016.391602
675036,0.126104,0.430139,-0.372383,0.474056804,0.26193732,1.232069794,0.624702,0.574428,-1.698063,1016.391602
675136,0.106436,0.653301,-0.27922,0.567718454,0.204037423,1.307833918,0.68237,0.641081,-1.762742,1016.391602
675236,0.102081,0.950527,-0.131086,0.570547113,0.109980206,1.444959072,0.776089,0.723519,-1.835093,1016.391602
675336,0.124695,1.238976,0.031434,0.428228969,0.004839588,1.613493196,0.907958,0.815232,-1.894904,1016.391602
675436,0.166112,1.247381,0.145819,0.20310299,-0.038091753,1.675483505,1.071071,0.903308,-1.920794,1016.391602
675536,0.220188,0.878812,0.146352,-0.048262577,-0.019469485,1.601088866,1.240464,0.961896,-1.886553,1016.393433
675636,0.226334,0.540523,0.05558,-0.219494845,0.016535979,1.438321753,1.37371,0.980042,-1.789279,1016.393433
675736,0.161672,0.38139,-0.105467,-0.291261031,-0.019458969,1.265727423,1.451823,0.965139,-1.651663,1016.393433
675836,0.077685,0.220343,-0.086399,-0.29719701,-0.048654227,1.142228866,1.482471,0.927306,-1.509759,1016.393433
675936,0.005883,0.032493,0.031364,-0.226434948,-0.026409175,1.049043402,1.474848,0.883659,-1.40026,1016.393433
676036,-0.016217,-0.130591,0.117353,-0.155758144,-0.074551753,0.974358866,1.452502,0.844104,-1.32915,1016.393433
676136,0.011419,-0.255144,0.21917,-0.065890412,-0.166488351,0.938777526,1.43532,0.806236,-1.294524,1016.393433
676236,0.075197,-0.333602,0.286782,0.01931433,-0.242497629,0.957913299,1.428127,0.766103,-1.288561,1016.393433
676336,0.153711,-0.32651,0.247359,0.073296907,-0.241676186,1.031222062,1.432268,0.723296,-1.303265,1016.393433
676436,0.208205,-0.235194,0.1942,0.101881443,-0.150185876,1.112123918,1.443293,0.666758,-1.315154,1016.393433
676536,0.207706,-0.120096,0.225295,0.101311546,-0.036204124,1.174361753,1.453106,0.603228,-1.316378,1016.393433
676636,0.146803,-0.009562,0.300892,0.110028144,0.102815979,1.187136495,1.454058,0.532368,-1.297443,1016.393433
676736,0.048569,0.05194,0.344903,0.131365052,0.219042474,1.159603505,1.433656,0.463698,-1.254871,1016.393433
676836,-0.032185,-0.000276,0.348921,0.132937835,0.289726907,1.115986082,1.396122,0.410164,-1.199522,1016.393433
676936,-0.085459,-0.114177,0.289935,0.109898144,0.303179691,1.056544021,1.33805,0.365087,-1.136749,1016.393433
677036,-0.12734,-0.198713,0.189717,0.103067938,0.269475464,0.989474742,1.269614,0.33828,-1.076565,1016.393433
677136,-0.17004,-0.234884,0.097937,0.115194124,0.217655052,0.911562268,1.192767,0.322167,-1.017848,1016.391052
677236,-0.209236,-0.248223,0.017759,0.140380619,0.159103814,0.83728,1.120086,0.319852,-0.966941,1016.391052
677336,-0.225173,-0.249953,-0.03803,0.17028732,0.102862577,0.77093268,1.050508,0.324232,-0.921201,1016.391052
677436,-0.225155,-0.228133,-0.046748,0.192828144,0.03900134,0.708585773,0.991553,0.330848,-0.883852,1016.391052
677536,-0.20429,-0.191988,0.000214,0.203385155,-0.016164433,0.646091649,0.942154,0.343011,-0.850719,1016.391052
677636,-0.174941,-0.17247,0.058989,0.201413093,-0.049876598,0.600469278,0.910916,0.357461,-0.829475,1016.391052
677736,-0.138887,-0.141188,0.07622,0.190441031,-0.05896,0.588417732,0.884348,0.373317,-0.818174,1016.391052
677836,-0.105622,-0.072739,0.05864,0.171536804,-0.053318969,0.598603093,0.868859,0.388316,-0.813419,1016.391052
677936,-0.086747,0.000572,0.036222,0.138591649,-0.022781649,0.615618041,0.85642,0.4069,-0.811483,1016.391052
678036,-0.09236,0.048928,0.002849,0.116244742,0.016133918,0.635253299,0.848618,0.428788,-0.81739,1016.391052
678136,-0.107964,0.045886,-0.032998,0.104036186,0.038415979,0.67012433,0.83645,0.454025,-0.829144,1016.391052
678236,-0.119697,-0.001091,-0.075848,0.106766082,0.044567216,0.715699897,0.815908,0.479637,-0.845899,1016.391052
678336,-0.129588,-0.095504,-0.133158,0.112952268,0.045300722,0.757271134,0.794931,0.504429,-0.866203,1016.391052
678436,-0.131329,-0.192982,-0.169084,0.139698041,0.038209485,0.80823567,0.764413,0.528182,-0.882563,1016.391052
678536,-0.123794,-0.256635,-0.162088,0.173702577,0.029185567,0.865143711,0.729393,0.546502,-0.898703,1016.391052
678636,-0.116604,-0.290466,-0.134537,0.185622474,0.020546598,0.906049897,0.696837,0.565208,-0.913318,1016.391052
678736,-0.11112,-0.330601,-0.116378,0.177537938,0.00445433,0.930440515,0.656566,0.572494,-0.916499,1016.392761
678836,-0.10115,-0.368326,-0.109406,0.172817113,-0.025802784,0.945123711,0.618185,0.574027,-0.914961,1016.392761
678936,-0.089883,-0.390355,-0.118082,0.18478433,-0.050191649,0.934496804,0.58133,0.567685,-0.916327,1016.392761
679036,-0.082579,-0.402427,-0.133606,0.203432577,-0.066114845,0.915469485,0.548407,0.562629,-0.914618,1016.392761
679136,-0.083306,-0.390725,-0.146785,0.232754124,-0.077629588,0.90882433,0.520029,0.560637,-0.915753,1016.392761
679236,-0.086732,-0.335707,-0.156646,0.270795979,-0.082751649,0.916162165,0.505274,0.557892,-0.926432,1016.392761
679336,-0.083645,-0.242534,-0.157462,0.304864021,-0.072944639,0.939630309,0.489696,0.558088,-0.94598,1016.392761
679436,-0.084512,-0.143831,-0.150649,0.325576082,-0.051012062,0.977750722,0.487141,0.562232,-0.968819,1016.392761
679536,-0.088579,-0.062448,-0.137536,0.336558557,-0.02811433,1.014156082,0.484662,0.567566,-0.995606,1016.392761
679636,-0.090517,0.003034,-0.110401,0.335400412,-0.016617423,1.064695052,0.490756,0.574525,-1.027812,1016.392761
679736,-0.096554,0.07589,-0.059451,0.336897835,-0.007277216,1.118704227,0.498333,0.579942,-1.059595,1016.392761
679836,-0.120924,0.162387,0.006658,0.322783196,0.005351443,1.161836804,0.512856,0.590632,-1.089096,1016.392761
679936,-0.160906,0.225229,0.073385,0.286219588,0.006664639,1.176424433,0.530768,0.593078,-1.114505,1016.392761
680036,-0.202272,0.249026,0.124808,0.24885866,-0.005686701,1.171078557,0.549649,0.596433,-1.138362,1016.392761
680136,-0.230531,0.272493,0.168688,0.252042577,-0.030564536,1.168440825,0.575454,0.592107,-1.1606,1016.392761
680236,-0.236828,0.329057,0.230948,0.277385979,-0.058444845,1.165043814,0.605754,0.589229,-1.183259,1016.392761
680336,-0.226931,0.427484,0.299823,0.319714536,-0.079434433,1.166940928,0.646988,0.577683,-1.205848,1016.392761
680436,-0.212735,0.555394,0.346068,0.376519175,-0.058516392,1.195825979,0.706222,0.567018,-1.231879,1016.394531
680536,-0.197454,0.67301,0.326384,0.435238969,-0.017566392,1.246518866,0.775588,0.558122,-1.266827,1016.394531
680636,-0.174294,0.735782,0.229631,0.476408351,0.030808454,1.298399072,0.870844,0.552255,-1.300589,1016.394531
680736,-0.13244,0.750267,0.050578,0.509104124,0.089673093,1.36834134,0.994659,0.545873,-1.343364,1016.394531
680836,-0.068372,0.792192,-0.126939,0.513990206,0.173269175,1.451690619,1.142687,0.544054,-1.374857,1016.394531
680936,-0.024528,0.789861,-0.213219,0.385403918,0.29500732,1.50423866,1.310815,0.537107,-1.389554,1016.394531
681036,-0.025116,0.669226,-0.235015,0.209061753,0.326411237,1.522395876,1.473584,0.517552,-1.358803,1016.394531
681136,-0.041378,0.508739,-0.146433,0.050254742,0.27186299,1.463863814,1.605593,0.476873,-1.28407,1016.394531
681236,-0.091714,0.395221,0.018975,-0.131482268,0.20289,1.315579691,1.68401,0.418616,-1.169207,1016.394531
681336,-0.134774,0.249564,0.158317,-0.271641237,0.158661856,1.111470412,1.703526,0.350065,-1.049424,1016.394531
681436,-0.157994,-0.018834,0.207007,-0.275579794,0.127711649,0.947850928,1.686571,0.282612,-0.950669,1016.394531
681536,-0.159827,-0.259147,0.260589,-0.182993814,0.117078866,0.852734742,1.658087,0.234111,-0.899062,1016.394531
681636,-0.160952,-0.399331,0.284518,-0.114723093,0.15783866,0.781601134,1.639861,0.210329,-0.886766,1016.394531
681736,-0.16191,-0.503132,0.268245,-0.066514124,0.237857216,0.762849072,1.644801,0.205981,-0.912035,1016.394531
681836,-0.160469,-0.572764,0.214777,-0.00674732,0.339676701,0.81252,1.653274,0.226801,-0.963072,1016.394531
681936,-0.137759,-0.519546,0.150964,0.069098351,0.424925567,0.915750928,1.65852,0.263725,-1.025818,1016.394531
682036,-0.085118,-0.367326,0.073627,0.13298567,0.455281237,1.049206804,1.651119,0.31175,-1.076488,1016.390503
682136,-0.019275,-0.190864,-0.034835,0.140212371,0.384863196,1.162840206,1.626358,0.366387,-1.103292,1016.390503
682236,0.037762,-0.061486,-0.112944,0.112506701,0.283817835,1.214717835,1.579024,0.406779,-1.096776,1016.390503
682336,0.068339,-0.044835,-0.143017,0.058509794,0.175395464,1.201372268,1.507107,0.434406,-1.055866,1016.390503
682436,0.100176,-0.123376,-0.17053,0.018968866,0.035694845,1.147810928,1.415507,0.437374,-1.00471,1016.390503
682536,0.133473,-0.240404,-0.194204,0.002855876,-0.073361443,1.065940722,1.319156,0.42038,-0.942052,1016.390503
682636,0.1669,-0.345278,-0.199383,0.008594433,-0.088763196,0.980343196,1.228055,0.392594,-0.895471,1016.390503
682736,0.195601,-0.401163,-0.156173,0.036871237,-0.054736701,0.903256907,1.14346,0.355858,-0.851843,1016.390503
682836,0.217899,-0.407726,-0.081139,0.092354124,-0.000848557,0.834939278,1.072696,0.325352,-0.827925,1016.390503
682936,0.227185,-0.39392,-0.027824,0.140914742,0.060885979,0.794106392,1.022097,0.29862,-0.816317,1016.390503
683036,0.2228,-0.357808,0.04338,0.175383402,0.092125567,0.773103814,0.994168,0.279631,-0.817317,1016.390503
683136,0.217021,-0.31386,0.119499,0.18846433,0.110933299,0.751948969,0.981802,0.266167,-0.824029,1016.390503
683236,0.213614,-0.275496,0.165989,0.182495876,0.122155567,0.726735361,0.982963,0.254676,-0.834635,1016.390503
683336,0.206433,-0.245664,0.163364,0.161429485,0.142480206,0.701275052,0.996244,0.24739,-0.85353,1016.390503
683436,0.190735,-0.226056,0.132137,0.137749381,0.159651546,0.684114948,1.009943,0.236415,-0.868605,1016.390503
683536,0.186178,-0.198704,0.111144,0.127258866,0.155683505,0.681211649,1.031724,0.231061,-0.888895,1016.390503
683636,0.196466,-0.162777,0.10899,0.128292577,0.129622577,0.696788969,1.05113,0.228026,-0.915082,1016.390503
683736,0.213015,-0.126627,0.100738,0.129893918,0.118477216,0.705186495,1.073057,0.227018,-0.942666,1016.390503
683836,0.21744,-0.107197,0.088221,0.117069175,0.117815052,0.70956299,1.092235,0.229649,-0.982594,1016.390503
683936,0.202018,-0.119588,0.084875,0.09832866,0.125464227,0.71124134,1.111507,0.238973,-1.02669,1016.390503
684036,0.182259,-0.162632,0.093949,0.084053299,0.132166598,0.725707113,1.122022,0.250962,-1.081683,1016.390503
684136,0.158533,-0.211316,0.100189,0.086038866,0.13515,0.758972165,1.12814,0.259776,-1.141853,1016.390503
684236,0.139575,-0.241486,0.102218,0.101027835,0.130055876,0.803181134,1.118166,0.271423,-1.193379,1016.390503
684336,0.127864,-0.273158,0.105395,0.119355052,0.130111134,0.85226701,1.096631,0.277032,-1.240215,1016.390503
684436,0.115581,-0.300376,0.118526,0.14417701,0.143118247,0.89846299,1.068824,0.278501,-1.271737,1016.390503
684536,0.100629,-0.304597,0.149844,0.182802062,0.154742474,0.920856392,1.033688,0.27817,-1.284319,1016.390503
684636,0.082005,-0.288852,0.189368,0.223334639,0.160527938,0.923518351,0.995774,0.267713,-1.28289,1016.390503
684736,0.066119,-0.245303,0.206986,0.26223433,0.162677113,0.912776701,0.966773,0.258464,-1.278384,1016.390503
684836,0.05646,-0.180696,0.194259,0.298583711,0.159607526,0.897719278,0.937261,0.252663,-1.2727,1016.390503
684936,0.057985,-0.102931,0.149087,0.322028247,0.152191237,0.889478763,0.913419,0.249249,-1.276909,1016.390503
685036,0.066023,-0.016173,0.085009,0.32415299,0.153551959,0.892340619,0.906747,0.252124,-1.292804,1016.390503
685136,0.081632,0.070166,0.012522,0.301234124,0.158430206,0.904656907,0.903406,0.254845,-1.32724,1016.390503
685236,0.096673,0.139483,-0.042525,0.262724227,0.166301031,0.928660309,0.909299,0.267042,-1.374712,1016.388245
685336,0.106779,0.18482,-0.066668,0.240260619,0.176082577,0.957482887,0.916251,0.277898,-1.425758,1016.388245
685436,0.110972,0.221445,-0.056997,0.233258351,0.184814021,0.987386804,0.922246,0.29036,-1.478727,1016.388245
685536,0.115596,0.253339,-0.047681,0.239537113,0.183365567,1.013238969,0.92884,0.302582,-1.53722,1016.388245
685636,0.123783,0.279817,-0.057994,0.259175876,0.17488866,1.044455155,0.93169,0.315678,-1.581643,1016.388245
685736,0.132356,0.301595,-0.088165,0.275084536,0.165583093,1.08272433,0.942863,0.324792,-1.618744,1016.388245
685836,0.145987,0.304491,-0.139548,0.281075361,0.162525979,1.115343299,0.956937,0.332147,-1.651422,1016.388245
685936,0.165072,0.270227,-0.203224,0.270820825,0.178392784,1.142200619,0.97791,0.3387,-1.680125,1016.388245
686036,0.182876,0.213063,-0.277932,0.270485155,0.215355361,1.160800928,1.000324,0.352036,-1.704973,1016.388245
686136,0.182317,0.187597,-0.35756,0.307392062,0.248521031,1.176198557,1.031449,0.366363,-1.742788,1016.388245
686236,0.169168,0.220019,-0.41411,0.368920412,0.25783866,1.190559278,1.07161,0.399077,-1.78166,1016.388245
686336,0.152067,0.306418,-0.444773,0.439471649,0.235429485,1.213344124,1.132968,0.445563,-1.833333,1016.388245
686436,0.137496,0.437466,-0.432371,0.500253505,0.192308247,1.260561649,1.215537,0.50933,-1.898132,1016.388245
686536,0.134559,0.645741,-0.361389,0.535030619,0.124925052,1.368898866,1.337888,0.581216,-1.957962,1016.388245
686636,0.144147,0.935374,-0.244348,0.435117938,0.03820134,1.50837567,1.499829,0.673124,-2.000694,1016.388245
686736,0.145047,1.091821,-0.062401,0.287820103,0.006253196,1.581228557,1.689579,0.750368,-1.987023,1016.388245
686836,0.217998,0.959766,0.045122,0.100394639,0.005435773,1.536986804,1.878366,0.808949,-1.897145,1016.389954
686936,0.260647,0.688992,0.050379,-0.087744845,0.041877113,1.394139278,2.01278,0.833551,-1.72739,1016.389954
687036,0.214738,0.436301,-0.021277,-0.228330928,-0.01109866,1.277558866,2.076998,0.826026,-1.51075,1016.389954
687136,0.14222,0.199377,-0.037871,-0.330944124,-0.080874433,1.185251959,2.057629,0.796276,-1.302853,1016.389954
687236,0.055211,-0.107759,0.044562,-0.362872887,-0.103963093,1.052805155,1.985682,0.750887,-1.136396,1016.389954
687336,0.006015,-0.475243,0.122043,-0.34826701,-0.110828454,0.932498351,1.901197,0.71085,-1.045338,1016.389954
687436,-0.006356,-0.753664,0.122177,-0.26044866,-0.161756495,0.887609278,1.820691,0.675312,-1.007157,1016.389954
687536,0.059931,-0.849268,0.101727,-0.079752371,-0.246264948,0.953907216,1.756519,0.645803,-1.016248,1016.389954
687636,0.169754,-0.708403,0.049164,0.094375567,-0.249128454,1.088112474,1.716506,0.605154,-1.040412,1016.389954
687736,0.247294,-0.395805,-0.001454,0.186596186,-0.147158969,1.203153505,1.692765,0.554391,-1.057056,1016.389954
687836,0.258835,-0.067414,0.007576,0.173745773,-0.025995773,1.236842474,1.673968,0.489264,-1.046869,1016.389954
687936,0.193171,0.176202,0.071077,0.170464433,0.095203608,1.232149897,1.653784,0.428597,-1.014912,1016.389954
688036,0.08692,0.308815,0.164026,0.174714433,0.175712062,1.195509588,1.613199,0.366022,-0.957522,1016.389954
688136,-0.022148,0.310209,0.253258,0.127773918,0.219436392,1.128070412,1.557511,0.318149,-0.889378,1016.389954
688236,-0.115069,0.225219,0.28094,0.058916495,0.226640309,1.061266392,1.486811,0.284222,-0.815529,1016.389954
688336,-0.18552,0.124019,0.270616,0.039159588,0.208280619,1.002819485,1.396326,0.261886,-0.747625,1016.389954
688436,-0.23781,0.068408,0.242326,0.07394866,0.176960825,0.929835567,1.299062,0.255041,-0.687958,1016.391724
688536,-0.272022,0.018413,0.21813,0.118453814,0.132484021,0.829265155,1.21119,0.26304,-0.649068,1016.391724
688636,-0.290113,-0.075057,0.160023,0.141277216,0.089096804,0.720070103,1.137565,0.283995,-0.624533,1016.391724
688736,-0.286201,-0.190831,0.097081,0.157144639,0.046466186,0.646773093,1.082695,0.314421,-0.616029,1016.391724
688836,-0.264958,-0.264928,0.059341,0.172576907,0.012264536,0.613636598,1.039573,0.347405,-0.622913,1016.391724
688936,-0.24263,-0.269149,0.043049,0.180081443,0.00201299,0.598681134,1.007461,0.387784,-0.631412,1016.391724
689036,-0.223946,-0.205219,0.041978,0.175194948,0.001713608,0.60201,0.989826,0.425042,-0.642058,1016.391724
689136,-0.207136,-0.090047,0.022169,0.161609691,0.001786495,0.620761031,0.973278,0.46103,-0.657778,1016.391724
689236,-0.189906,0.014113,-0.005779,0.149448969,0.006723814,0.648566804,0.960133,0.496745,-0.668999,1016.391724
689336,-0.180079,0.084389,-0.053324,0.144244948,0.01635299,0.690049588,0.944015,0.531062,-0.681297,1016.391724
689436,-0.171842,0.109917,-0.108843,0.142469072,0.017088454,0.733324845,0.927881,0.561866,-0.693272,1016.391724
689536,-0.162472,0.083008,-0.161437,0.132245052,0.012418866,0.759990515,0.903807,0.593866,-0.706699,1016.391724
689636,-0.152241,0.019667,-0.208074,0.123636289,0.014165052,0.775233402,0.874736,0.626894,-0.719077,1016.391724
689736,-0.147263,-0.065062,-0.237075,0.123537423,0.009037938,0.790189794,0.841683,0.652061,-0.732862,1016.391724
689836,-0.143429,-0.149119,-0.240603,0.131456186,0.000477526,0.810881134,0.800136,0.677788,-0.745125,1016.391724
689936,-0.13977,-0.220697,-0.219352,0.143890206,-0.01599567,0.831753299,0.757067,0.698509,-0.756643,1016.391724
690036,-0.122617,-0.282087,-0.176258,0.165189794,-0.032443814,0.850518763,0.712985,0.715235,-0.767864,1016.387634
690136,-0.100813,-0.31321,-0.139678,0.19803268,-0.047757732,0.867824227,0.666345,0.72538,-0.776418,1016.387634
690236,-0.079951,-0.31481,-0.122695,0.217086804,-0.058918247,0.877515464,0.625496,0.728993,-0.775778,1016.387634
690336,-0.058714,-0.322909,-0.124746,0.224962268,-0.066951031,0.879247526,0.584636,0.727126,-0.775418,1016.387634
690436,-0.040432,-0.324345,-0.131118,0.242659072,-0.066859588,0.882987526,0.552118,0.721822,-0.76871,1016.387634
690536,-0.028532,-0.298264,-0.129554,0.266949485,-0.065362165,0.894458144,0.519599,0.715522,-0.762053,1016.387634
690636,-0.028268,-0.234175,-0.127021,0.292414742,-0.054047629,0.92355866,0.499601,0.711185,-0.75879,1016.387634
690736,-0.041028,-0.14402,-0.131576,0.312227216,-0.041140412,0.965664227,0.484252,0.706215,-0.764572,1016.387634
690836,-0.04931,-0.068899,-0.14345,0.323710515,-0.031536907,1.00781268,0.474886,0.704637,-0.770174,1016.387634
690936,-0.05917,-0.037345,-0.149702,0.323375979,-0.030207526,1.044164536,0.473137,0.710751,-0.78239,1016.387634
691036,-0.070341,-0.022537,-0.12504,0.315558041,-0.033594536,1.072288247,0.475871,0.717292,-0.79458,1016.387634
691136,-0.087956,0.001751,-0.068844,0.311174433,-0.036164845,1.091288351,0.481223,0.722636,-0.813842,1016.387634
691236,-0.117157,0.035298,-0.002564,0.303804227,-0.040109691,1.099554742,0.49815,0.737032,-0.838141,1016.387634
691336,-0.149832,0.071156,0.063605,0.288102474,-0.052586392,1.10278866,0.520093,0.74995,-0.864515,1016.387634
691436,-0.168631,0.096342,0.140654,0.277737423,-0.067018557,1.112970825,0.544999,0.758787,-0.89009,1016.387634
691536,-0.180057,0.141324,0.226094,0.287344845,-0.074805052,1.134633505,0.580981,0.765272,-0.922287,1016.387634
691636,-0.190083,0.226276,0.313677,0.319096701,-0.074325464,1.180706495,0.63081,0.767308,-0.949685,1016.389404
691736,-0.190113,0.341249,0.402735,0.348756082,-0.058596289,1.235640103,0.687063,0.766631,-0.974709,1016.389404
691836,-0.173821,0.427682,0.420638,0.384396907,-0.027697216,1.274590515,0.760217,0.761626,-0.998431,1016.389404
691936,-0.146576,0.47415,0.306258,0.434838866,0.033630309,1.317430619,0.851195,0.752585,-1.016828,1016.389404
692036,-0.124183,0.522364,0.078713,0.503723918,0.110750103,1.373213505,0.95798,0.746915,-1.027519,1016.389404
692136,-0.105515,0.581335,-0.147261,0.532507526,0.207639278,1.442763402,1.083582,0.746113,-1.031428,1016.389404
692236,-0.099785,0.576182,-0.315638,0.412905567,0.311759381,1.515590825,1.233547,0.741525,-1.006442,1016.389404
692336,-0.092824,0.407102,-0.43542,0.195495361,0.349886392,1.581564433,1.363927,0.728103,-0.947356,1016.389404
692436,-0.097818,0.103407,-0.417496,-0.032616804,0.309445979,1.568028866,1.459611,0.68928,-0.847517,1016.389404
692536,-0.111135,-0.131793,-0.251557,-0.267104227,0.232362165,1.497087216,1.495112,0.625057,-0.729499,1016.389404
692636,-0.129934,-0.19345,-0.11579,-0.384392577,0.193374845,1.317989278,1.474397,0.544553,-0.617886,1016.389404
692736,-0.144352,-0.341008,-0.116969,-0.372036289,0.197646186,1.079399278,1.41838,0.473015,-0.535417,1016.389404
692836,-0.16056,-0.55722,-0.143547,-0.281551856,0.191034021,0.920869691,1.366014,0.420007,-0.48607,1016.389404
692936,-0.198214,-0.664369,-0.107448,-0.169808247,0.190231753,0.849138247,1.32038,0.395141,-0.47336,1016.389404
693036,-0.234775,-0.596147,-0.013652,-0.033563093,0.215308866,0.828911959,1.298145,0.39249,-0.48354,1016.389404
693136,-0.240799,-0.442311,0.064374,0.103342371,0.27082299,0.85161299,1.290557,0.414433,-0.500969,1016.389404
693236,-0.197954,-0.258721,0.085973,0.199932784,0.330417629,0.921798557,1.29488,0.443018,-0.515039,1016.389404
693336,-0.094223,-0.110459,0.005708,0.206680722,0.34843732,1.022182887,1.290014,0.482079,-0.515558,1016.389404
693436,0.027662,-0.001892,-0.166439,0.135290103,0.267123814,1.116478763,1.270396,0.510658,-0.501096,1016.389404
693536,0.127407,0.09475,-0.285865,0.07029134,0.191950619,1.15786866,1.231981,0.525685,-0.468807,1016.389404
693636,0.173717,0.102078,-0.413788,0.012952887,0.15853701,1.138261134,1.169392,0.52801,-0.424165,1016.389404
693736,0.173457,0.007034,-0.503027,-0.02016134,0.083616186,1.117361649,1.097407,0.516774,-0.385236,1016.389404
693836,0.136397,-0.111996,-0.501256,-0.010455464,-0.022940412,1.064902062,1.013535,0.497476,-0.351241,1016.389404
693936,0.106104,-0.219035,-0.38598,0.013183814,-0.068431753,0.979034021,0.934467,0.475461,-0.334916,1016.389404
694036,0.09573,-0.307109,-0.266018,0.030643196,-0.052267629,0.899270309,0.875383,0.45031,-0.322235,1016.389404
694136,0.088112,-0.332367,-0.171533,0.067930103,-0.01487701,0.836416495,0.831567,0.429726,-0.32634,1016.389404
694236,0.078468,-0.285219,-0.073697,0.114194021,0.029041443,0.78832701,0.803273,0.418532,-0.333456,1016.389404
694336,0.082356,-0.208831,0.024178,0.14414299,0.058372784,0.744975155,0.787411,0.399643,-0.340449,1016.389404
694436,0.101301,-0.145565,0.100111,0.161276082,0.074730309,0.70417866,0.786594,0.38574,-0.352182,1016.389404
694536,0.121752,-0.105805,0.140383,0.159835979,0.08127567,0.673086082,0.792696,0.377537,-0.360109,1016.389404
694636,0.134379,-0.082636,0.14224,0.144715155,0.082147732,0.652482577,0.806829,0.367383,-0.371634,1016.389404
694736,0.143084,-0.071813,0.130125,0.117463608,0.076987216,0.64197134,0.823928,0.3596,-0.381531,1016.389404
694836,0.14848,-0.08017,0.12376,0.092704845,0.068500928,0.649688557,0.84609,0.355916,-0.395222,1016.391052
694936,0.163139,-0.10087,0.128234,0.076862577,0.053014845,0.672551856,0.871449,0.355207,-0.419781,1016.391052
695036,0.183667,-0.128062,0.136797,0.079323711,0.04466701,0.699941856,0.902018,0.357487,-0.456207,1016.391052
695136,0.1996,-0.146567,0.14141,0.097974948,0.047434742,0.727422474,0.932839,0.365874,-0.505348,1016.391052
695236,0.207734,-0.149939,0.143269,0.119027835,0.060141649,0.758751237,0.963768,0.378013,-0.559809,1016.391052
695336,0.207044,-0.160977,0.154078,0.128556392,0.087228866,0.783899278,0.996383,0.3936,-0.624114,1016.391052
695436,0.177334,-0.166066,0.173463,0.12290732,0.114839588,0.798099485,1.019526,0.405351,-0.688624,1016.391052
695536,0.144673,-0.181714,0.207742,0.115580928,0.12215433,0.816225979,1.030709,0.413804,-0.753316,1016.391052
695636,0.110185,-0.208581,0.251365,0.114040825,0.123749278,0.835913299,1.029215,0.416421,-0.806796,1016.391052
695736,0.079213,-0.23806,0.285347,0.124479691,0.12307268,0.865375258,1.016991,0.408588,-0.847292,1016.391052
695836,0.065535,-0.259538,0.296261,0.159634536,0.12555433,0.89869299,0.99504,0.393779,-0.874627,1016.391052
695936,0.065046,-0.262027,0.290034,0.216566598,0.130540309,0.92076134,0.964414,0.372121,-0.891799,1016.391052
696036,0.077474,-0.257568,0.266815,0.278347835,0.136796082,0.930967732,0.937149,0.347603,-0.902599,1016.391052
696136,0.091672,-0.254029,0.227064,0.326475979,0.146530412,0.925046907,0.917368,0.329943,-0.913042,1016.391052
